GENE,ENVISION
PECR,0.964461
CLYBL,1.001240
CROT,0.786853
TSSK4,0.858432
MAP2K1,0.942054
NOX3,0.900855
DPAGT1,0.995758
PLCE1,0.954960
MLKL,0.928356
SLC5A7,0.760292
PLCB4,0.868111
PHKB,1.014170
EHMT1,0.648199
TCIRG1,0.862819
SUV420H1,0.902215
TRHDE,0.853689
GK2,0.945469
MAP3K12,0.866899
PDE3B,0.786853
MARK1,0.865514
TRPM6,0.911023
TRPM7,0.777772
ASH1L,0.985313
FMO1,0.780225
SH3RF2,0.960557
ERBB4,0.880196
PAN2,0.911218
XYLT2,0.980203
SLC24A3,0.916358
MAN1C1,1.014610
TIPARP,1.005980
MOGAT3,0.899026
EPHA10,0.870083
USP34,0.718307
CMTR1,0.973485
ABCC11,0.947297
PAK7,0.758348
ITK,0.936860
INPP5F,0.944222
MYLK,0.752854
SLC23A1,0.878406
SLC22A6,0.952022
UBA2,0.877476
HLTF,0.995289
PDE4C,0.982899
PTPRK,0.861416
NPC1L1,0.728947
HERC4,0.992909
