GENE,ENVISION
COLGALT2,0.755898
RNF14,0.882173
UGT3A2,0.965328
HSPG2,0.936132
PRKDC,0.849868
SLC4A4,0.950573
MKRN3,0.900586
ATR,0.900807
RARS2,1.015850
KL,1.016690
NCOA3,1.043300
CERS4,1.002120
NCOA1,0.767122
SLC10A6,0.766082
DPYD,0.998001
HKDC1,0.843373
NPAS2,0.788952
SLC26A7,0.718811
CDC42BPA,0.850018
RNF139,0.743395
GPHN,0.828819
UGGT2,0.921273
TTN,0.793842
ADCY4,0.950598
SLC9A7,1.000800
PEAK1,0.828062
HERC1,0.936658
PLCD4,0.913318
STK3,0.973339
HELZ2,0.983662
EPHA10,0.981420
UBR3,1.002710
GALNT5,0.767100
CHSY1,0.755141
PTPRR,0.990698
LRP2,0.796554
RPS6KA2,0.509228
ZNF645,0.841895
TBL1XR1,0.858954
TPTE2,0.752526
MYLK,0.860401
KAT5,0.981108
CDK12,0.974036
MAP4K1,1.017690
NSD1,0.920183
SPEG,0.920775
RNF217,0.840332
SIN3A,0.893271
POLR1E,1.035250
