GENE,ENVISION
SLC7A3,0.902590
SLC7A8,0.905752
SLC32A1,1.003450
A4GALT,0.848901
KMT2A,0.784422
USP9X,0.933554
CYP4F8,0.813381
CYP2S1,0.752130
POLE,0.719785
USP29,0.874148
MGAT5B,0.845052
TPK1,0.924011
NGLY1,0.837454
SYVN1,0.813133
SLC27A5,0.847274
NEK7,0.852901
CDK19,0.853103
ASAH2,0.853689
DPYD,0.961303
PDE1B,0.909243
B3GNTL1,1.009480
FIG4,0.966189
DPYS,0.812622
AMDHD1,0.969861
GUCY1A3,0.853689
LPCAT2,0.851026
TTN,0.638607
ZSWIM2,0.977579
PRKG2,1.040000
B3GALTL,0.811099
NMNAT3,0.796554
TAOK3,0.862853
HEXDC,0.786853
GBE1,0.823243
PTPRN2,0.941966
ART3,0.897062
PAN2,0.957753
MTR,0.819950
SLC24A4,0.754599
MYLK3,0.909677
PIGO,0.902831
CHST9,0.843230
ACSS1,0.819293
SLC9A7,0.826102
USP16,0.921077
TRPM7,0.908142
SPEG,0.920538
SLC15A2,0.929067
SLC26A9,0.832444
ALG13,0.938214
UPRT,0.969899
ROR2,0.990730
TYRO3,0.981812
PLD1,0.803575
BRAP,1.009910
ALK,0.831079
DDR1,0.829478
RNF180,0.889991
MLK4,0.829831
SLC22A7,0.956833
PLA2G4D,1.010050
PPP3CA,0.790518
KAT6A,0.820792
PTPRK,0.923612
