GENE,ENVISION
UBE2J2,1.016330
PPP2R3A,0.815467
PPWD1,0.759519
USP24,0.869045
SLC25A13,0.819829
USP21,0.901593
USP20,0.785304
CERS5,0.923180
TIAM2,0.969827
INPP4A,0.720785
IP6K2,0.815998
SLC12A4,0.758012
SLC15A4,0.878294
SLC47A1,0.820698
HUWE1,0.896913
MAN2C1,0.963406
EXT2,0.788143
ERBB4,0.690383
VRK2,0.919720
SLC25A2,0.767808
USP34,0.851927
HTATIP2,0.612851
USP36,0.584948
PLD1,0.863567
FUT11,0.718768
DZIP3,0.985208
INPP5F,0.877198
RNF185,0.942020
PARP14,0.992540
MST1R,0.921056
PXDN,0.843770
SLC7A7,0.800461
MED1,0.864262
MAPKAPK5,0.996829
SLC9A5,0.719288
PLA2G12B,0.843373
PDPR,0.869233
TTN,0.465844
PTPRN2,1.026390
PLCB4,0.881614
HERC1,0.861416
SLC26A6,0.993872
GALNT5,0.768564
ST8SIA1,0.778646
UBE2F,0.847925
PDZD4,0.815511
ATP6V0A1,0.801000
HECW2,0.767533
POMT1,0.978778
STK39,0.901001
MSMO1,1.009390
RALBP1,0.868045
AMPD3,0.979291
PRKDC,0.838858
PLCE1,0.757367
SLC52A1,0.786557
MARK4,0.975766
SH3RF2,0.845358
NOL9,0.856173
FRMPD2,0.861112
PHLPP2,0.889689
TAOK2,0.930847
FAM65A,0.834817
EIF2AK3,0.948663
GDPD2,1.013210
AGPAT5,1.000130
PTK2,0.565555
BHMT2,0.803557
ABAT,0.688937
LARS2,0.958091
GRHL1,0.901644
LHPP,0.585254
CDK16,0.742435
GLT8D1,0.972676
AARS2,0.923368
CPT1B,0.973787
PEAK1,0.808322
PRKCE,0.796541
EPHA10,0.914086
ST6GALNAC6,0.957647
DHCR24,0.977656
CHST12,0.925809
BAAT,0.985763
CDK12,0.803819
ABCC8,0.909896
PTPRJ,0.953881
ABCC2,0.866339
