GENE,ENVISION
PTK7,0.813133
UGT3A1,1.047830
KAT2B,0.800434
DUSP15,0.962631
EZH2,0.905140
UGT1A8,0.979009
PDE11A,0.860577
LARS2,0.855075
SLC4A9,0.839594
DUSP22,0.786689
SAP130,0.813133
FABP9,0.975122
MAP3K9,0.839993
LPIN2,0.901744
UGT1A10,0.923697
PDE1C,0.734107
USP40,0.974085
SLC6A18,0.775463
TTN,0.466731
STK17A,0.943583
SIRT3,0.888762
PLCB4,0.862469
WNK2,0.856204
MYLK4,0.962565
ACSM2B,0.915322
ILK,0.936266
TMX3,0.772588
PLCE1,0.820450
USP18,0.811110
RNF19A,1.005110
LRP2,0.987903
CYP4F22,0.840450
SLCO1C1,0.834221
ACOX1,0.847389
SLC7A10,0.939158
ATP1A4,0.850221
ELOVL3,0.973505
SPEG,0.831874
