GENE,ENVISION
TSSK1B,0.852464
HS3ST4,0.937072
B4GALNT3,0.973227
SLC1A5,0.861369
GDE1,0.863406
LRRK1,0.850073
POLR3C,1.011750
ADCY10,0.858947
SHPRH,0.906619
NCOA1,0.863167
BHMT,0.836145
FKBP8,0.847475
PRODH2,1.029180
PDE3A,0.963333
GUCY1A3,0.844618
TIAM2,0.952331
TTN,0.828894
ZSWIM2,0.756619
PIK3C3,0.802521
MARK1,0.903091
CPT1B,0.845183
LIPE,0.731473
RCL1,0.856539
SLCO2A1,0.999471
PANK2,0.937145
FRMPD2,0.981316
PRKCQ,0.976722
ATP2B2,0.920809
IP6K2,0.954927
SETD7,0.942707
CERS3,1.012000
POMT2,1.003840
EIF2AK3,0.947685
BAAT,0.874442
STK31,0.974528
CYLD,0.860558
STK36,0.852617
OXCT2,0.987829
PPIG,0.899990
UGT2B28,0.997937
NLN,0.856592
ABCC2,0.830969
