GENE,ENVISION
MARCH10,0.938598
TGM3,0.976915
CAMK1D,0.851865
SLC27A6,0.812862
PRKDC,0.863993
PGLYRP3,0.976090
SLC14A2,0.992141
AKT3,0.832170
PLCE1,0.979218
SLC5A7,0.767159
SLC5A9,1.008660
SLC4A8,0.779802
GAD2,0.747845
DUSP27,0.923368
SLC9A4,0.916272
SETD2,0.876863
PPP1R3A,0.935061
DPYD,1.018240
PDE1C,0.825634
NEK1,0.976852
MAP3K4,0.893972
MAP3K5,0.824728
PNPLA3,0.995464
TIAM2,0.772407
PPIP5K1,0.547236
CDC42BPA,0.660376
PRKG2,0.977025
MECR,0.786853
TNKS2,0.786086
POLN,0.769387
CHST9,0.952307
TTN,0.087382
ADCY4,1.007980
ASH1L,0.823135
SH3RF3,0.790738
ERBB4,0.701453
MAP3K11,0.927027
SLC13A1,0.960427
GMPPA,0.915116
GALNT14,1.000510
SLC2A12,0.874839
PADI1,0.846584
PTPRO,0.860040
SLC25A21,0.855785
MANSC1,0.877706
GALNT5,0.945781
TRIP12,0.869086
CYP4X1,0.797815
CMTR1,0.946246
LRP2,0.780225
SLCO1B1,0.955492
PTPRU,0.761851
DYRK1B,0.777772
SLC17A8,0.910430
ALK,0.945260
GALNT11,0.978780
RNF185,0.897698
RPS6KC1,0.978346
PARP12,0.858454
MYLK,0.916622
SLC22A9,1.070220
GDA,0.854838
PPAT,0.825523
CYLD,0.879502
PNPO,0.777312
PIGO,0.812178
HS6ST3,1.014870
NSD1,0.602621
MYO5B,0.935897
HAO2,0.943681
PSKH2,0.981035
PRKD2,0.895248
