GENE,ENVISION
SLC6A3,0.848819
HECTD1,0.885628
PLK3,0.909675
PTK2B,0.959295
UPB1,0.782596
MARCH9,0.820099
B3GNT2,0.972981
SLC28A3,0.949697
CYP46A1,0.625741
WHSC1L1,0.950526
MAP3K5,0.920695
MTMR7,0.768838
UBR4,0.923612
PIP4K2C,1.002660
VRK1,0.985585
WNK2,0.975944
USP38,0.970659
STK4,0.838572
UBR1,0.967657
CNDP2,0.786086
RNF19A,0.958152
PXYLP1,0.966421
INPP5A,0.952101
PLD1,0.904913
PTPN12,0.853689
ACSL5,0.940092
MTRR,1.071130
SPEG,0.974184
RNF216,0.982568
ATP6V1H,0.862469
MED1,0.874509
SLC29A3,1.024430
TST,0.917773
FUK,0.986983
ICT1,0.925770
XPO6,0.903453
UBE3A,0.914574
CPA6,0.806888
RNF133,0.918635
TTN,0.603127
TRPM6,0.830153
PIKFYVE,0.777918
SLC24A3,0.752854
UBA3,0.907289
SLC26A6,0.926453
CSGALNACT2,0.914405
TYRO3,0.803982
STK32A,0.985645
ABCD2,0.956727
HECW1,0.856204
NSD1,0.910723
GFPT1,0.856589
PI4KB,0.881453
TNIK,0.967884
LGALS13,0.839152
NCOA6,1.006580
CERCAM,0.948202
NAGK,0.992859
SDR9C7,0.881164
SLC6A18,0.907195
DOT1L,0.750498
HAS2,0.856428
GPCPD1,0.863197
ACSS3,0.866798
PLCL1,0.903796
SLC27A1,0.972628
SRPK2,0.919519
RIOK1,0.883581
GALNT11,0.964406
SLC17A6,0.945892
METTL3,0.896199
CDK3,0.807773
CMTR1,0.884394
NPC1L1,0.874758
SLC5A6,0.985679
B4GALNT3,0.995889
BIRC6,0.878296
USP3,0.982027
USP7,0.927231
ATP11A,0.770409
SLC5A7,0.845228
SLC5A8,0.866451
LIPE,0.933823
PAN2,0.981843
ACER1,0.880594
LPIN1,0.836886
LHPP,0.913359
CDK16,0.839835
AURKC,0.847368
ZCCHC6,0.790796
KMT2A,0.855828
KMT2E,0.978799
PIGK,1.028050
PRKCD,0.993457
PADI2,0.977067
DUSP10,0.835580
CHST14,1.011670
MAP3K15,0.863985
ABCC2,0.968283
