GENE,ENVISION
PARS2,0.712825
PPP2R3A,0.977376
MAT1A,0.924731
POLR3B,0.875892
PMM1,0.965799
LBR,0.957353
DHRS2,0.495309
CAMK4,0.814095
MAP3K4,0.854108
MAP3K5,0.781899
SETD7,0.815245
ABCD2,0.970163
MTMR3,0.953086
SETDB1,0.851821
VRK3,0.841767
WNK2,0.787456
WNK3,0.914577
WNK1,0.794710
ACSM2A,0.946702
PASK,0.872603
CSNK1G2,0.812063
SSH2,0.793131
USP30,0.913885
UBR2,0.880918
USP33,0.947007
USP34,0.897864
TESK2,0.773096
LMTK2,0.772538
SLC26A11,0.913067
ADCY1,0.935977
RNF185,0.978001
RNF180,0.986650
HIRIP3,0.941789
NSDHL,1.021680
HSPG2,0.785655
MED1,0.753821
SHPRH,1.007060
SAP130,0.838725
GK2,0.917005
TTN,0.839077
RNF138,0.822584
TRPM6,0.988670
TRPM7,0.968275
PLCB1,0.887162
GUCY2D,0.948415
TICRR,0.920775
PIKFYVE,0.861535
UCK1,1.009910
CDK11A,0.905768
UBA2,0.930867
PHEX,0.860372
TYRO3,0.941762
LARS,0.911100
RPS6KA1,0.952010
ABCG5,0.868274
PIGQ,1.052130
POMGNT1,0.954444
NAPRT,0.956698
POMT1,0.844840
GFPT1,0.920068
RNF123,0.952099
AMPD2,0.814977
ATM,0.778394
SLC4A7,0.868811
DYRK2,0.991053
PLCE1,0.891718
ADCY10,0.879328
POLM,0.999771
HADH,0.824477
POLK,1.007170
POLH,1.020000
EHMT1,0.965390
EHMT2,0.861535
SDR42E1,0.877785
AMDHD2,0.918145
SLC6A18,0.808894
MGAT5B,0.857157
NMNAT3,0.786164
SLC8A2,0.766082
GALNTL5,1.004310
ACVR2B,0.879932
SLC7A5,0.894274
SH3RF1,0.830254
ACSS3,0.961852
PLCL2,0.854951
NOL9,0.905344
UHRF2,0.870247
SRPK2,0.918983
LRP2,1.005760
LRP1,0.767475
B3GALNT2,0.854441
ATP1A4,0.719640
PLD1,1.021870
OCRL,1.072780
KARS,0.833131
TAOK3,0.824546
BIRC6,0.845993
FLAD1,0.983982
GAL3ST1,0.818912
ACAD11,0.887268
UGT1A10,0.819017
AASS,0.956984
GLT8D2,0.944527
KMT2C,0.950927
KMT2A,0.851953
ULK4,0.888193
NSD1,0.911360
AAK1,0.782188
PIGS,0.791852
EPHA10,0.861793
DUSP16,0.855075
PLA2G4F,0.737074
CHST12,0.850837
PTPRS,0.732733
RHCG,0.983540
BAAT,0.986029
SLC7A11,0.822766
CDK12,0.788429
MAP3K12,0.962520
MGAT4A,0.912673
HAO2,0.917249
CHPF,0.853689
ABCC2,1.007030
