GENE,ENVISION
FMO2,0.946007
CAMK1G,0.981281
TRIM33,0.729228
PLK3,0.947978
HSPG2,0.935375
USP4,0.705336
FTMT,0.988583
OXSM,0.817425
CYP4F3,0.843740
POLE,0.719785
DYRK2,0.854838
LPPR3,0.848851
MAPKAPK5,0.997797
PTPN14,0.864690
NEK9,0.836329
SGK223,0.983782
SGPP1,0.973305
UBE2J2,0.999582
SBK1,0.571098
AMN,0.955363
SLC38A2,0.768945
USP40,0.821144
SLC36A1,0.977400
PFKP,0.790414
GMPR2,0.920606
SLC12A7,0.840525
POLD3,0.876519
TTN,0.594793
CDC42BPB,0.970069
HMGCLL1,0.782641
ASAH1,0.929167
RNF19A,0.997910
SRPK2,0.794723
MTMR3,1.014540
PIP4K2C,0.916340
ATP6V0B,0.813688
PLD4,0.990624
ACVR2B,0.907713
DAGLB,0.972535
PARP9,0.924384
UXS1,0.849067
WNK2,0.944718
XYLT2,0.822816
CDK11A,0.826249
PPP2R2C,0.558466
GMPPB,1.006200
SUCLG2,0.755919
PTPRO,0.825700
PLCD4,0.909615
ILKAP,0.861997
SLC26A7,0.950835
USP30,0.784150
SLC27A4,1.075160
GALNT6,0.922996
NDUFA9,0.901354
CNDP1,0.701300
ROR1,0.914139
GALNT3,0.978670
LRP2,0.992908
ZNRD1,0.922053
KL,0.833051
DZIP3,0.982404
UCKL1,0.887592
PTPN13,0.776547
PPIL2,0.940264
PRKD1,0.870140
AZIN2,0.935048
MAP3K14,0.968600
PDK4,0.914135
HECW2,0.918903
GLB1L,0.817179
POMT1,0.860263
SLC18A2,0.835789
AICDA,0.854812
IP6K1,0.908991
NPC1L1,0.614689
