GENE,ENVISION
PGAP1,0.918710
RNF14,1.019320
ZCCHC11,0.786481
PPAPDC3,0.800329
PRKAG2,0.829107
USP9X,0.573515
P4HA3,0.912281
HIPK1,0.952765
RARS2,0.896792
DUSP22,0.918684
CYP3A43,1.015710
ALG13,0.785258
SMG1,0.845441
HKDC1,0.753911
TKTL2,0.723357
MIB1,0.859681
ZSWIM2,0.939466
POLG2,0.944259
SLC38A1,0.815286
CAMK2G,0.752297
CAMK2A,0.900756
PPP2R2C,0.744739
STK3,0.601840
CNDP2,0.918894
UBE4A,0.821962
LMTK2,0.866017
MOCS1,0.847982
PARP10,0.827466
MYO3A,0.867486
MYO3B,0.869449
ACVR1C,0.467600
POLR1B,0.883574
SFXN3,0.863400
PANK1,0.849942
XPO6,0.997679
TTN,0.031226
DIO2,0.861577
REG3A,0.888140
TICRR,0.883667
USP22,0.929690
CHST9,0.761813
MINK1,0.642448
MOGAT3,1.004650
AMFR,0.924829
MCCC1,0.915725
CSGALNACT1,0.773101
SULT4A1,0.777757
RPS6KA6,0.501303
MTHFD1L,0.771459
TCIRG1,0.842190
ACSM1,0.671611
SLC35B4,0.840077
SLC18A3,0.850050
GFPT1,0.834602
PRKDC,0.540454
POLE,0.677792
DYRK2,0.835084
SLC4A9,0.916272
SPCS1,0.983724
NCOA2,0.864262
NCOA3,0.829665
NCOA1,0.820615
NCOA6,0.899779
GGH,0.768570
ART4,0.934011
PLCL2,0.884387
PLCL1,0.634266
FRMPD2,0.985125
ALG10,0.940282
SLC27A6,0.603294
SLC27A3,0.737987
ALK,0.883906
SLC17A4,0.830270
AK7,0.928776
SLC17A1,0.913855
AK5,0.721932
ABCA4,0.664332
ATP1A4,0.505416
CMTR1,0.961494
NPC1L1,0.908653
GLS2,0.831662
B4GALNT1,0.814702
B4GALNT3,0.711409
HS2ST1,0.967428
PGLYRP2,0.993593
MLKL,1.105050
PGLYRP4,0.735261
MAN2C1,0.946157
LARS2,0.966917
DPYD,0.120249
PDE1C,0.789621
CDK13,0.649335
RDH5,1.022450
WNK3,0.791449
GCNT4,0.915191
FPGS,0.746122
TRIP12,0.820480
PLA2G4D,0.867089
CEPT1,0.718498
CERK,0.902643
MAP3K10,0.861796
AASS,0.991539
MGAT4A,0.964559
MAP3K15,0.542041
MGAT4C,0.625109
FAR2,0.888395
FUCA2,0.835359
FUT8,0.903995
PCK2,0.869306
GRHPR,0.979739
CDK12,0.920503
STYK1,0.860566
IPMK,0.977674
CDO1,0.936808
AGXT2,0.698801
MARCH5,0.973126
MARCH3,0.971813
USP26,0.774585
USP25,0.723419
SLC25A13,0.998268
MARCH8,0.820163
B3GNT5,0.942674
USP33,0.745842
EHHADH,0.821031
B3GNT9,0.820587
SLC12A5,1.076620
UGT8,1.009180
SLC12A6,1.041890
SLC47A1,0.894081
MTMR3,0.796177
PCYT2,0.954737
UBE2R2,0.880781
XYLT1,0.898331
RNF19B,0.940399
HTATIP2,0.873571
TESK2,0.643432
ADCY1,0.825152
ADCY2,0.670368
SLC2A7,0.999717
ALDH1L2,0.942810
SCARB1,0.854332
RNF185,0.866783
PAK1,0.775780
PAK2,0.992087
UGT3A2,1.031962
ALG3,0.890930
PIGB,0.838588
NMRK1,0.902596
SHPRH,0.849070
FUK,0.934587
NEK5,0.998944
NEK1,0.865923
TREX2,0.748315
PLA2G12B,0.803720
NEK8,0.951343
NEK9,0.869306
CYP26B1,0.836606
STK26,0.953581
PLCH1,0.994998
CDC42BPA,0.947931
TNS2,0.886408
PHKG1,0.912834
TXNRD1,0.933642
DPYSL3,0.911709
MANSC1,0.843187
GALNT5,0.970371
GALNT7,0.760294
GALNT2,0.743191
STK32C,0.818788
HACD2,0.773169
SARDH,0.860931
ATP6V0A1,0.870340
HS6ST2,0.745842
NSD1,0.497670
CLK4,0.635556
CREBBP,0.864927
ATM,0.610584
ATR,0.721798
PPA2,0.950868
PDE11A,0.987993
AKR1C1,0.964634
VKORC1,0.902310
OXSM,0.866133
SDR9C7,1.012520
HAS2,0.906755
CA5B,0.923978
SH3RF3,0.991686
CARM1,0.855002
NUDT12,0.910994
NUDT11,0.719643
MERTK,0.874839
EP300,0.795882
TAOK3,0.919102
TRIT1,0.960886
SLC22A10,0.814844
KL,0.925057
PPAT,0.963318
CDK5,0.812455
CDK6,0.884914
NEU2,0.759501
NRF1,0.722873
SLC4A10,0.784150
PTK2,0.668993
PTK7,0.939547
DCXR,0.983256
USP3,0.965621
PRKAA1,0.882412
USP7,0.920842
EZH2,0.787101
SLC5A5,0.742255
SLC5A9,0.984374
LOXL2,0.963929
ASAH1,1.008860
PHKB,0.866778
RPE,0.850019
TECRL,1.021417
SMURF1,0.885050
ST3GAL6,0.853194
PRKCE,0.451119
MGAT5,0.923939
SLK,0.666767
PRKCQ,1.003020
PAPOLG,0.822002
ACMSD,0.599149
CHST11,0.813869
SLC20A1,0.985265
PFKFB4,0.841650
FUT9,0.719288
KAT6B,0.916380
KAT6A,0.918536
TGM3,0.886167
PPIL4,0.833131
TOPORS,0.781320
PPP1R3C,0.955125
PPP1R3A,0.856494
MAP3K2,1.003920
PRODH2,1.023780
MAP3K4,0.969851
MAP3K5,0.630398
PLA2G3,0.964214
ASRGL1,0.927563
HUWE1,0.949582
VRK2,0.880007
WNK2,0.735102
SLC25A2,0.788423
WNK1,0.864159
ACSM2A,0.601485
ACSM2B,0.862535
UPRT,1.011690
SLC15A2,0.919243
USP31,0.855075
SETD2,0.571939
SETD5,0.942204
USP35,0.856329
USP36,0.893684
PXYLP1,0.956283
INPP5A,0.980115
TRPM7,0.860577
DZIP3,0.978728
INPP5F,0.735278
PTPN13,0.636391
PTPN12,0.819850
INPP5J,0.811110
RBBP6,0.717404
PTPN14,0.917709
BMPR2,0.849981
RNF217,0.744009
USP29,0.591766
DUOX1,0.774095
HSPG2,0.983424
KAT2B,0.799275
KAT2A,0.970131
ACSBG2,0.949907
SLC9A4,0.961778
USP49,0.956046
USP45,0.829376
USP44,0.938400
USP43,0.636233
USP42,0.821964
PNPLA3,0.957668
TIAM2,1.034890
SLC23A2,0.925400
TRPM6,0.850890
PNPLA8,0.811131
B4GALT6,0.956177
PLCB3,0.455776
CYP4Z1,0.926904
CDK11A,0.865710
PAPD4,0.974610
GPHN,0.874392
NNT,0.835308
GALK2,0.987161
DDR2,0.730502
SLC3A1,0.864379
UEVLD,0.960336
CDC14A,1.008480
STK33,0.804079
CYP4F8,0.835034
GLB1L,0.575966
STK39,0.856387
UBE2U,0.993655
ILK,0.730948
TNIK,0.580515
PLCE1,0.554764
ADCY10,0.767557
CHIA,0.912252
SLC52A1,0.985005
ADI1,0.978960
BHMT,0.739425
PDE3B,0.811110
VARS2,0.873512
SDR42E1,0.834534
SLC6A18,0.869047
CHST7,0.850281
MARK2,0.759625
UGGT2,0.965939
SLC6A14,0.911635
TSSK6,0.965796
PPCDC,0.949167
NDUFA9,0.614689
UAP1L1,0.942556
SLC43A2,0.913217
LRP2,0.727936
CYP4F22,0.863230
GALNT14,0.865004
LRP1,0.917773
UBE2O,0.982404
CTDSPL2,0.903542
KCNJ8,0.783333
AGPAT6,0.861177
PDE4D,0.894928
HIBCH,0.789381
AGPAT9,0.962883
PLD1,0.933237
COLGALT2,0.711327
MAP4K2,0.869306
BIRC6,0.704617
SLCO1B1,0.927295
SLCO1B3,0.996569
ST8SIA1,0.719288
ATP11A,0.875026
MOXD1,0.987461
PTPN23,0.789433
ACAD11,0.840079
LPCAT4,0.963705
GBE1,0.652391
COPG1,1.006590
ZCCHC6,0.777075
KMT2C,0.846818
KMT2A,0.482080
PEAK1,0.976239
PKN1,0.927647
PKN2,0.940757
PIGO,0.890003
PIGS,0.770511
ILKAP,0.747746
DUSP16,0.801787
DUSP12,0.982792
PDK1,0.745842
PDK3,0.869306
ABCC8,0.890839
PDK4,0.726924
RDH12,0.960089
HAO2,0.800426
ABCC2,1.001317
HECTD1,0.861177
PI4K2A,0.764378
PLIN4,0.903781
ATP2B3,0.692623
UGP2,0.814516
RNF25,0.820964
TRMT11,0.823001
AHCYL2,0.874842
GRK7,0.944258
C1GALT1,1.004720
NTRK3,0.861359
PDE7B,0.962454
UBR4,0.754298
PHEX,0.873451
CSNK1G3,0.901758
CSNK1G1,0.609435
HELZ2,0.851576
UBR3,0.877867
UBR1,0.782131
UBR7,0.847593
IP6K2,0.949697
ABHD5,0.986509
FUT10,0.709880
SLC4A7,0.716092
DHDH,0.824853
RNF2,0.990173
PXDN,1.004180
NIT2,0.985948
ST3GAL2,0.855642
TRIM32,0.873762
SLC7A3,0.933949
G6PC3,0.783212
LPPR5,0.842734
NOX5,0.932741
NEK11,0.952780
DPEP2,0.904938
PLXNB3,0.807761
UROC1,0.948628
UBE3B,0.903429
POLK,0.809420
UBE3A,0.779770
CPA6,0.829571
CPA5,0.971236
SLC5A12,0.767038
PIK3R3,0.602216
