GENE,ENVISION
HECTD2,0.755919
ZCCHC11,0.855516
PLK3,1.015400
QTRT1,0.798462
GPAT2,0.719785
DHCR7,1.005020
PPIL1,1.002740
MARCH7,0.828759
PPWD1,0.861373
DUSP27,0.782152
PHEX,0.810936
PPP1R3C,0.792825
PPP1R3A,0.939679
DHRS9,0.936608
STUB1,0.654082
IP6K3,1.011480
TKTL2,0.863166
MAP3K1,0.786678
NTRK2,0.817020
TAOK1,0.874511
SLC34A1,0.845849
AMPD3,0.979472
TAOK2,0.815113
ABCD2,0.777758
FAAH2,0.852076
HUWE1,0.754596
AQP3,0.997713
ERBB4,0.935766
BARD1,0.982510
WNK3,0.884895
ATP1B4,0.841395
XYLT2,1.005080
PPP2R2C,0.503365
MAT1A,0.548795
SSH2,0.776730
HELZ2,0.914875
SSH1,1.006610
UBR3,0.875026
SLC15A3,0.922886
UBR1,0.798451
USP33,0.860861
EHHADH,0.947668
ALK,0.960568
PLD4,0.848684
PLD1,0.848845
ADCY2,0.756116
P4HA3,0.781252
INPP5J,0.788511
UCKL1,0.833444
ACSL6,0.931028
RNF180,0.951910
PARP10,0.801034
USP34,0.587157
HS6ST2,0.971881
SPEG,0.983782
ELP3,0.900102
PAK1,0.981970
PXDN,0.837639
MYO3A,0.853944
MYO3B,0.835100
TMEM91,0.964277
TRIM32,0.972018
CHST8,0.815006
HSPG2,0.677789
KAT2A,0.997664
CSAD,0.943546
LPPR5,0.789557
SLC29A1,0.815757
AANAT,0.998751
ATP6V1E2,0.790594
NGLY1,0.875923
DPEP2,0.973323
UROC1,0.981975
NEK1,0.958383
PLA2G12B,0.824011
USP47,0.808969
TRAF7,0.860297
CPA5,0.708619
ITPKC,0.816470
SRMS,0.787141
PNPLA7,0.947819
TTN,0.391651
PJA1,0.951136
TRPM6,0.981552
SLC25A10,0.983802
SAE1,0.873855
PLCB3,0.952126
TICRR,0.732222
UCK2,1.005880
HERC1,0.918500
SLC26A1,1.002220
TIPARP,0.843373
ACE2,0.802307
CHST2,0.799932
CHST5,0.784808
MCCC2,0.660830
MKNK2,1.012080
BSCL2,1.006700
STK32C,0.893503
HADH,0.928626
TLK2,0.800646
MELK,0.786678
SLC35B4,0.837247
STK36,0.832854
MYBBP1A,0.954069
TMLHE,0.736919
KARS,0.770409
UGT8,1.019040
LCLAT1,0.983179
SLC4A5,0.791321
POLE,0.641852
ADHFE1,0.916653
ME3,0.969940
QPRT,0.920217
NCOA1,0.983750
CYP1B1,0.596584
PDE3A,0.965438
IL4I1,0.798895
ABCC11,1.022470
GGH,0.902670
PLA2G3,0.830901
ATP6V0B,0.923653
ASH1L,0.912650
DUOX2,0.779326
TSSK2,0.957929
TSSK3,0.836912
GLTP,0.874957
RCL1,0.781677
PTPRU,0.786678
MAST1,0.943494
SLC27A4,0.858792
FADS3,0.971998
EP300,0.979859
RNF20,0.670308
UHRF2,0.728922
SRPK2,0.769753
LRP2,1.003810
GALNT13,0.587999
AK3,0.643781
SGPP2,0.970946
GDPD2,0.838895
FARSA,0.820516
CDK6,0.577663
SLC12A5,0.984750
DECR2,0.965019
NPC1L1,0.817768
CBLL1,0.991253
B4GALNT4,0.864262
AOX1,0.948359
HS3ST2,0.770409
B4GALNT3,0.971747
BIRC6,0.852749
TSSK4,0.821341
LRRK1,0.803948
USP9X,0.718498
SGMS2,0.752854
ATP11A,0.842098
GAL3ST3,0.577092
AWAT1,0.830918
AWAT2,1.011320
GCNT4,0.755860
VRK3,1.003750
DPYD,0.939098
RDH5,0.850194
PLCXD2,0.941923
PFKP,0.719785
NT5C1B,0.986890
AURKB,0.844460
ACOT11,0.904136
AARS2,0.816453
AASDH,0.939331
DGKD,0.834971
HECW1,1.015850
KMT2A,0.982058
CPT1B,0.972484
HECW2,0.853689
PTPN23,0.794719
MYLK3,1.092200
PIGQ,0.912797
MAN1C1,0.732288
HEPH,0.719329
PAPOLG,0.994501
BDH1,1.024620
SLC6A20,0.946720
COQ6,0.822199
PFKFB3,0.854838
XPO6,0.786678
MAP3K10,0.801965
FUT5,0.855672
SLC1A5,0.952965
MUL1,0.877791
PSKH2,0.876720
ABCC2,0.593779
FUT8,0.966461
