GENE,ENVISION
PGM2L1,0.978686
PPAPDC3,0.771672
MCAT,0.658286
GPAT2,0.869306
HIPK3,0.842456
P4HA3,0.790656
HIPK1,0.952255
RARS2,0.791517
PPWD1,0.770409
DUSP22,0.916229
PMM1,0.623849
FKBP8,0.930175
CYP3A43,0.611073
OGDH,0.827981
MVK,0.819735
SMG1,0.787538
HKDC1,0.787373
TKTL2,0.876726
CYP46A1,0.618470
CAMK4,0.811647
RNF115,0.812395
SRPK3,0.776712
DMPK,1.002760
MAP3K9,0.841828
MAN2C1,0.921486
CAMK2G,0.634264
CAMK2B,0.955517
PPP2R2B,0.912259
STK3,0.711967
SMARCD3,0.796912
FAM65A,0.813714
CNDP1,0.829924
CNDP2,0.781705
SCARF2,0.980171
FKBP4,0.908301
L2HGDH,0.983994
UCKL1,0.805626
PARP16,0.820583
PARP14,0.938496
CTDSPL2,0.829731
PARP12,0.746505
PARP10,0.870673
SLC17A4,0.989365
STARD3,0.731214
SUCLA2,0.786678
MYO3A,0.504232
ATP6V1D,0.789861
MYO3B,0.676882
UHRF1,0.935566
DSTYK,0.837943
POLR1B,0.688245
POLR1D,0.961773
POLR1E,0.942208
SAP130,0.824709
COX7B2,0.916083
PANK4,0.914513
XPO7,0.720644
XPO6,0.527640
TTN,0.016214
DIO2,0.925590
REG3A,0.735261
GGTLC2,0.875934
CERS5,0.981205
CHST5,0.956267
MCCC2,0.495781
TYRO3,0.745842
CHST6,0.976510
RPS6KA1,0.975592
PAFAH2,0.913808
PDE4C,0.853689
RPS6KA6,0.386655
PISD,0.855516
MTHFD1L,1.012410
SLC22A4,0.860847
SLC18A3,0.890504
SLC22A8,0.756583
SLC22A9,0.931682
CYP4F11,0.885311
RALBP1,0.712192
MARCH2,0.963058
SLC2A12,0.697395
SLC2A11,0.978559
PRKDC,1.006980
SLC4A5,0.901577
SLC4A4,0.686070
POLE,0.729290
DYRK2,0.886176
STT3B,0.827981
POLN,0.985255
SLC4A9,0.622072
POLI,0.924450
NCOA3,0.848040
ASPG,1.015890
NCOA6,0.959215
MECR,0.851330
SLCO4A1,0.810216
GGH,0.615436
PLA2G3,0.991997
ART4,0.996401
MYLK4,0.680608
MYLK2,0.811185
MYLK3,0.743173
PLCL1,0.947455
FRMPD2,0.889852
SLC27A5,0.580785
SLC27A4,0.889038
ALG12,0.984342
SLC27A6,0.954371
SRPK1,0.938421
RNF20,0.850201
SLC27A3,0.907086
RIOK2,0.855814
RIOK1,0.739941
ALK,0.746605
AK3,0.686169
SLC17A6,0.948343
SLC17A7,0.972750
USP9X,0.443654
AK5,0.782193
MDH1B,1.045990
ABCA4,0.861444
ATP1A4,0.905804
ABCA3,0.732570
CMTR1,0.834826
PRKD2,0.786678
B4GALNT1,0.815007
NADSYN1,0.927935
PGLYRP2,0.798494
ACER1,0.877418
LPIN2,0.845819
PMPCA,0.815900
DPYD,0.630669
PDE1C,0.935387
CDK13,0.798158
CDK17,0.851927
DPYS,0.753011
WNK3,0.763149
AASDH,0.905830
CINP,0.948294
HS6ST2,0.790336
SLC24A2,0.867976
GANC,0.804464
FPGS,0.796204
PLB1,0.878140
TRIP12,0.608847
SLC25A22,0.974679
LPIN1,0.913046
CEPT1,0.499929
FUT7,1.024060
MAP3K11,0.787032
MAP3K12,1.008660
MAP3K14,0.892624
MGAT4C,1.016380
MGAT4B,0.925933
PPP3CA,0.826617
CHPF,0.857244
PSKH2,1.012120
FUCA2,0.834683
PCK2,0.712294
TGM3,0.891625
AWAT2,0.986152
TUSC3,1.013290
PPP2R3B,0.642940
GSTA5,0.855075
RAD18,0.828444
MAT1A,0.749890
MAN1B1,0.746629
PTK2B,0.586403
SLC25A19,1.051140
USP28,0.769591
USP26,0.815641
USP25,0.809256
USP24,0.613967
SLC25A13,0.824276
USP21,0.923918
RFWD3,0.788048
B3GNT4,0.793166
LBR,0.833082
UBLCP1,0.851191
DHRS9,0.898394
DHRS2,0.777929
SLC12A5,0.915336
AMPD3,0.719024
SLC12A7,0.956810
SLC12A1,0.826625
USP36,0.602978
MTMR7,0.789083
SLC47A1,0.852466
DYRK1B,0.896528
MTMR3,0.813407
PIP4K2C,0.882621
NT5C1B,0.941542
KAT8,0.876082
UBA2,0.846800
NT5C1A,0.943133
ADPGK,0.818384
ATP1B4,1.008080
XYLT2,0.990309
XYLT1,1.024182
SSH1,0.793529
RNF19B,0.975077
TESK1,0.970253
PLD1,0.970293
SLC41A2,0.969736
INPP5F,0.975126
SLC2A9,0.864331
SLC2A8,0.725270
ACY3,0.853073
SCARB1,0.898711
PAK7,0.674328
ALG8,0.845945
ALG3,0.843270
ALG1,0.962587
ALG6,0.889196
PIGB,1.022210
NMRK1,0.768623
RNF180,0.885437
MED1,0.604009
SLC29A3,0.971143
SLC29A2,0.984933
TRIB3,0.640426
SHPRH,0.812309
FUK,0.898654
NEK9,0.918318
FIG4,0.984032
PLCH1,0.934914
CDC42BPA,0.549573
TNKS2,0.804411
TARS2,0.759882
DPYSL3,0.746012
NUDT5,0.652655
MYO5B,0.600609
GALNT5,0.818854
GALNT6,0.801978
PHEX,1.013050
GALNT2,0.900444
GALNT3,0.979423
HACD4,0.711191
CYP8B1,0.886297
ATP6V0A4,0.857413
ATP6V0A2,0.802923
HUWE1,0.542438
NSD1,0.663935
CREBBP,0.739913
HSD17B12,0.810541
PAOX,0.942741
ATM,0.879359
UGT2A1,0.879938
OXSM,0.769342
DUSP15,0.783967
PGAM5,0.902075
ATR,0.979704
PPA2,0.929323
PDE11A,0.908006
COASY,0.985097
HSD17B14,0.679924
CERCAM,0.555304
CDKL3,1.002430
SDR9C7,0.813098
CES5A,0.968124
DOT1L,0.827739
HAS2,0.479223
MAPK7,0.869449
DUOX2,0.948494
CPT1C,0.972884
TRMT1,0.764001
GMPPB,1.017670
NUDT12,0.909615
TRIM63,0.805424
TAOK1,1.068780
TAOK2,0.837885
ITK,0.696934
SLC22A18,0.882731
SLC22A16,0.946461
PIP5K1A,0.994092
ACOX1,0.919985
SLC22A13,0.978595
SLC22A10,0.793891
SLC22A11,1.065480
GDPD2,0.791164
CDK6,0.885801
NEU4,0.994280
SLC4A10,0.542339
PTK2,0.801012
PTK7,0.798049
SLC25A18,0.744111
DCXR,0.814701
CHPF2,0.882623
USP4,0.609364
GBGT1,0.916826
PRKAA1,0.673474
USP7,0.706112
EZH1,0.766844
EZH2,0.627250
SLC5A5,0.986679
SLC5A7,0.852209
SLC5A9,0.889445
GAL3ST3,0.973994
RNF31,0.902099
UGT1A10,0.862624
RGL1,0.841387
PFKP,0.864262
ABCB6,0.982096
ABCC8,0.544824
NANS,0.759946
ST3GAL2,0.559477
PHYKPL,0.920649
PRKCE,0.985277
PADI3,0.862198
PADI2,0.778646
SLK,0.874376
DHCR24,0.850978
CHST12,0.843689
CHST14,0.891690
GLT8D2,0.854190
ROCK1,0.791169
AZIN2,0.934802
TGS1,0.718768
COQ3,0.794976
KAT6B,0.774294
KAT6A,0.474058
SLC6A3,0.955024
FLVCR1,0.909286
EBP,0.843013
UBE2J1,0.959755
WWP1,0.933751
GNPTAB,0.693283
PRPF4B,0.761650
CHSY1,0.659717
PPIL1,0.908891
POLR3E,0.998491
POLR3B,0.643650
USP43,0.823593
TOPORS,0.852010
GPAM,1.049060
CERS3,0.958646
PPP1R3A,0.762875
ACSM1,0.821378
ACSM3,0.843533
TGM7,0.990429
ACSM5,0.946575
MAP3K4,0.751866
MAP3K5,0.840452
ZC3HAV1,0.721592
TUT1,0.821685
SETDB1,0.900917
SETDB2,0.626082
FMO1,0.822515
VRK1,0.844799
VRK3,0.781034
WNK2,0.825033
EXTL1,0.976825
EXTL2,0.925922
WNK1,1.003350
ACSM2B,0.950413
PASK,0.869830
USP38,0.852813
USP31,0.941194
SLC25A28,0.823038
SETD2,0.491949
SETD5,0.879033
ROR1,0.994356
USP37,0.891557
ADCY4,0.587945
CYP4F8,0.957051
INPP5D,0.794926
DZIP3,0.907404
ADCY2,0.675811
PLD3,0.894928
PTPN13,0.676599
PTPN12,0.941626
INPP5J,0.581006
MYLK,0.677501
