GENE,ENVISION
HS3ST5,0.593858
ATP6V1F,0.952531
EARS2,0.956810
KMT2B,0.994181
CHPF2,0.979598
HS3ST4,0.802348
NADSYN1,0.863197
PPP1R1B,0.850083
PRKDC,0.796204
MAP2K1,0.964730
PLCB3,0.701814
GALNT5,0.812735
USP25,0.770409
PRRT2,0.777880
SHPRH,0.752854
HACE1,0.868111
LRSAM1,0.825698
FITM2,0.774845
KMT2A,0.764966
MGAT5B,0.923845
TTN,0.956810
GGH,0.794010
TXNRD1,0.755141
SLC38A4,0.819676
SIRT1,0.812035
PIGC,0.898238
ISYNA1,0.760168
ERBB4,0.864584
PIGG,0.777880
HERC1,0.988545
UBE2R2,1.013050
SLC7A3,0.987924
RPUSD4,0.984085
PADI2,0.903521
SLC2A11,0.768143
STT3B,0.869045
SLC27A1,0.923723
USP35,0.914405
TNK2,0.921407
TLK1,0.802521
SLC17A1,1.009320
PON3,0.979724
RBBP6,0.933742
MDH1B,0.925649
CREBBP,0.906853
RDH13,0.836390
RNF123,0.916602
PXDN,0.956530
