GENE,ENVISION
UBE3A,1.008320
CDO1,0.924876
FKBP4,0.921240
PTK2B,0.930216
PLIN4,0.820073
LGSN,0.881003
ACSM3,1.014950
PRODH2,0.817414
ACSM5,1.009250
MAP3K5,0.758710
ZC3HAV1,0.980176
ZSWIM2,0.958148
PLCZ1,0.969564
MTMR3,0.935519
SPTLC3,0.922730
TTN,0.179182
SLC38A4,0.814787
FMO1,0.820389
ERBB4,0.781673
CAMK2D,0.695572
PPP2R2C,0.910298
MAT1A,0.642196
GALNT15,0.830434
LMTK3,0.853321
ROR2,0.637809
INPP5D,0.916516
LMTK2,0.835502
INPP5J,0.815221
RNF180,0.751805
MMAA,1.001540
MYO5B,0.986613
GFPT1,0.802521
MYO3A,0.707038
MYO3B,0.801197
UGT3A2,0.992806
SLC7A7,0.844800
MYLK,0.848913
SLC25A37,0.862737
TPK1,0.983707
MAPKAPK3,0.912390
SAP130,0.813133
SLC9A4,0.729049
LPIN3,0.962792
GK2,1.009360
SLC4A8,0.777535
STK26,0.868111
PIK3R5,0.856204
SLC5A11,0.862353
CDC42BPA,0.606361
ABCA3,0.971028
PLCB1,0.935494
PARP8,0.720644
RPUSD4,1.015590
SLC26A8,0.975049
USP10,0.972138
STK33,0.983262
HECW2,0.787605
STK39,0.962790
PTDSS2,0.775372
RPE65,0.732047
SLC4A5,0.763767
PLCE1,0.979218
ME3,0.752854
GAD1,0.705524
NCOA3,0.719288
BHMT,0.726289
SIK2,0.845382
AFMID,0.871839
SLC6A19,0.824706
MARK1,0.913544
MECR,0.786853
ABCC11,0.885664
BCO1,0.961950
ASH1L,0.905963
ATP8A1,0.769159
PTPRU,0.996335
MAST1,0.922816
FRMPD2,0.745127
LRP2,0.631128
LRP1,0.840322
ALK,0.836420
ATP6V1E2,0.907645
MDH1B,0.866561
ATHL1,0.968226
SARS2,0.825252
HS3ST5,0.782780
HS3ST4,0.853689
B4GALNT2,0.943055
B4GALNT3,0.885736
USP4,0.839775
SLCO1B1,0.683532
SLC5A8,1.011630
UGT1A7,0.984785
RNF31,0.972892
PTPN23,0.984435
GRHL1,0.975783
ASAH2,0.915791
PDE1C,0.851553
HS3ST3A1,0.885569
CYP2A13,0.966648
ELOVL5,0.905632
GLT8D2,1.001920
NT5C1A,1.015550
FAR1,0.814173
ATP5G2,0.969761
KMT2A,0.753936
UXS1,0.733725
SLC24A2,0.813133
PTGIS,0.811240
TPH2,0.860577
PLB1,0.814055
SLCO1C1,0.965478
CHST13,0.858113
CYP4A11,0.944733
PTPRR,0.863555
HAGH,0.815290
ABCC8,0.777581
DHDH,0.901079
PTPRK,0.789275
PTPRJ,0.892763
PTPRH,0.891563
