GENE,ENVISION
SLC6A3,0.870041
AOX1,0.988277
PTDSS2,0.758392
TGM3,0.921591
MERTK,0.801255
CAMK1G,0.807045
SLC7A9,1.024400
GNPTAB,0.889457
NUAK2,0.993228
HSPG2,0.763805
HELZ2,0.934770
RALBP1,0.763152
DCLK2,0.998969
HIPK2,0.868045
POLR1B,0.773043
LPPR3,0.874693
DMGDH,0.935430
FAXDC2,0.965662
SLC30A7,0.982769
SLC30A1,1.014750
GAL3ST4,0.821868
SLC25A10,0.861543
CREBBP,0.881614
PTPN23,0.741398
PTPN21,0.769810
UROC1,0.875967
PEAK1,0.895266
CAMKK1,0.836112
CYP26B1,1.011100
MLKL,0.940711
PPA1,0.997488
PDZD4,0.833492
SETD7,0.913486
NT5C1A,0.962699
GBA2,0.990003
SETDB1,0.907396
DUSP2,0.768840
DAGLA,0.976894
SLC52A1,0.951279
DNMT3A,0.792236
SLC14A1,0.840231
SH3RF1,0.922869
CBLL1,0.966035
ACSS1,0.979305
SLC6A20,1.005980
SLCO2A1,0.900255
USP13,0.866169
LPPR2,0.770510
ASPG,0.953964
PIGT,0.848343
PIGV,0.763968
PLB1,0.846749
SETD2,0.917040
PIGQ,0.912662
IP6K1,0.868540
LRRK1,0.778646
PXYLP1,1.011050
PTPRU,0.754167
ZNRF1,0.890554
SLC2A9,0.912383
B4GALNT4,0.777880
ACOX2,1.014580
SLC2A6,0.896807
UCKL1,0.983638
ABCA4,0.957030
MAPK7,0.770409
AGPAT9,0.927725
CANT1,0.976833
PPP3CA,0.967229
DECR1,0.953830
PAK2,1.037300
RNF146,0.874920
