GENE,ENVISION
PTDSS2,0.764378
PTK2,0.840531
SPCS2,0.887440
KMT2B,0.817874
DUOX1,0.739600
HSPG2,0.893503
EXT1,0.869403
CDO1,0.861557
PRKDC,0.769387
RIPK1,0.964209
LATS2,0.772510
SLC4A7,0.821654
AKT3,0.714030
UHRF1,1.004100
SLC29A2,0.756983
ATP11A,0.857831
TRIB3,0.911743
GAL3ST3,0.955682
SLC25A13,0.949435
DPEP2,0.866193
CERS6,0.970358
STK35,0.711191
USP48,0.869232
SLC27A1,0.909792
MASTL,0.871069
PFKP,0.719785
ACSS3,0.973732
FIG4,0.976784
MGAT3,0.777453
PNPLA7,0.738206
TTN,0.455932
ZSWIM2,0.974777
DUSP4,1.089580
ST6GALNAC2,1.008260
TAOK3,0.973376
ABCA3,0.940748
GGTLC1,0.872502
PANK1,0.845734
ASH1L,0.753740
DGKZ,0.785866
ERBB4,1.093850
SH3RF1,0.970796
MTR,0.957157
SLC13A4,0.745896
MAN2A1,0.973121
ENTPD8,0.786775
ALDH6A1,0.857182
STK3,0.608190
UBA2,0.938493
MGAT5,0.920437
GFPT1,0.792236
SLC15A3,0.917268
SLC25A11,0.983685
EZH2,0.851668
ROR2,0.851700
MAP4K2,0.781151
SLC10A6,0.954834
STK32B,0.833266
CBX1,0.827048
LRP1,0.907610
RNF167,0.842672
PTPRR,0.844530
GALNT10,0.860577
SLC17A6,0.970072
SLC17A7,0.775266
GLYCTK,0.878736
RIPK3,0.926615
SETD1B,0.792588
FARSA,0.779416
AGPAT4,1.019550
HECW1,0.974884
MYBBP1A,1.053770
GLT6D1,0.902378
PPP3CA,0.708412
POMT2,0.911619
PTPRJ,0.973599
DYRK1B,0.829731
