GENE,ENVISION
MYO3A,0.980538
TGM3,0.835105
B4GALNT2,0.986165
AMPD3,0.955193
GLYCTK,0.904165
CYP4F8,0.969676
SLC27A5,0.847274
SLC4A7,0.838110
POLR3E,0.846219
NOX5,1.015970
SMPD3,0.941309
USP28,0.836442
SLC30A6,0.855073
NEK11,0.824612
SLC25A11,0.925839
B3GNT5,1.008920
HAO1,0.975581
DPYD,0.718255
PPIAL4A,0.868976
SLC12A6,0.928409
TTN,0.840658
MARK2,1.005650
TECRL,0.858432
AQP10,0.808859
SLC38A5,0.981450
ACPT,0.958715
ART3,0.757592
LIPE,0.951422
WNK2,0.769387
CHST8,0.939416
SLC18A2,0.839716
SLC15A2,0.868930
HEPH,0.791852
UBR1,0.852778
LARS,0.814184
TNK2,0.925373
ALK,0.896863
NME3,0.965477
SLC17A6,0.929233
PARP12,0.957372
RNF180,0.827730
KL,1.012240
ABCC8,0.788966
HECW1,0.841253
ATP6V1C2,0.833929
PDE4C,0.769810
