GENE,ENVISION
B4GALNT4,0.858761
MARCH10,1.019950
WWP1,0.914704
PLCZ1,1.005820
RAD9A,0.924904
ATM,0.962647
MGLL,0.983656
CDO1,0.840572
POLG2,0.910201
MAPK15,0.959191
SLC29A4,0.946746
SFXN3,0.920206
USP29,0.719351
NGLY1,0.941764
CERS6,0.788960
ATP2B2,0.868111
SLC14A1,0.934375
DPYD,0.794376
TGM7,0.801735
SLC7A3,0.979580
CDKL3,0.958772
SYVN1,0.777772
PDPR,0.882052
PLCH1,0.942204
PRKCQ,0.957978
TTN,0.581989
ZSWIM2,0.855168
RNF152,0.824536
ALG13,1.066350
ACOT12,0.983391
DOT1L,0.940924
ACY3,1.035060
SLC6A14,0.810732
PTPRN2,0.821593
SLC38A4,0.936334
KMT2A,0.851214
FMO1,0.757592
PLCB4,0.761650
TRHDE,0.843373
PLCB1,0.860577
SLC27A5,0.768899
CAMK2B,0.779048
PASK,0.830600
PJA1,0.787373
HERC3,0.940816
NEK5,0.905332
PLCD3,0.978935
MYO5B,0.770871
SLC15A2,0.775013
HEPH,0.769342
USP32,0.972273
SLC27A6,0.764558
RNF19B,0.912988
UBR4,0.855073
ALG10,0.958343
PTPRU,0.860577
PTPRS,0.777772
PTPRR,0.769878
RPS6KA6,0.879833
SLC17A4,0.993859
ASPG,0.901030
PIP5K1A,0.975905
RPAP2,0.926968
EIF2AK4,0.947741
RHAG,1.015930
HSD3B7,0.884002
MAP3K14,0.752502
ATP6V0A1,0.950825
PDZD4,0.911097
UGT2B28,0.812735
PTPRK,0.892938
CREBBP,0.875574
TMLHE,0.978064
