GENE,ENVISION
PTPRN2,0.807025
MYO3B,0.853689
ABAT,0.758965
PLCE1,0.981326
BIRC6,0.813133
HSPG2,0.849532
KAT2B,0.854145
SLC2A11,0.752031
POLR1B,0.975550
UBE2Q2,0.852901
ATR,0.862337
ADCY10,0.960561
MYO5B,0.932118
USP26,0.876720
HS3ST2,0.975084
PLXNB3,1.048300
NCOA6,0.913563
B4GALNT2,0.953686
USP29,0.880628
CPA5,0.997978
SLC14A1,0.951227
GUCY1A3,0.844618
SLC22A7,0.936267
PNPLA7,0.897549
TTN,0.766904
ABCC8,0.915872
ACSBG2,1.056850
ICK,0.792295
SLC14A2,1.014180
ST3GAL5,0.906985
PIGG,0.804965
CA13,0.576546
UBE4A,0.781327
PPP2R2C,0.796692
MGAT3,0.841092
FPGS,0.969310
SLCO2A1,0.907069
SSH1,0.972056
SLC27A5,0.734245
CHPT1,0.744684
UBR1,0.742954
SETD2,0.995521
MED1,0.868573
LPIN3,0.873453
PTPRU,0.810780
GGTLC1,0.775970
CYP4A11,1.012660
STK33,0.853385
UBE2S,0.750340
SLCO1B3,0.990588
AGPAT4,0.943889
ELOVL2,0.843373
PTPRN,0.978138
KAT6A,0.832738
FUT8,0.981615
NEU2,0.752031
MANSC1,0.900186
