GENE,ENVISION
COLGALT2,0.924145
B4GALNT4,0.777556
ZCCHC11,0.900637
GAMT,0.946289
GNMT,0.953072
PLCB3,0.804816
SLC7A6,0.860510
DCXR,0.907529
CHPF2,0.975949
HSPG2,0.975619
USP4,0.658992
FLVCR1,0.836077
PRDX1,0.847286
CTDP1,0.981355
NOX1,0.815289
ENTPD4,0.861373
UST,1.022680
USP29,0.987578
PPWD1,0.755919
SIRT7,0.977257
DUSP23,0.860354
ALG12,0.971685
UGP2,0.800309
HUWE1,0.939341
NCOA1,0.933054
LGSN,0.840195
TRHDE,0.867058
CAMK1,0.630578
A4GNT,0.920707
NDST4,0.824707
SLC36A1,0.981970
CYP26B1,0.851044
ECH1,0.782841
SLC34A3,1.020240
TTN,0.414389
CDC42BPB,0.899844
PRKG2,1.007370
SLC7A5,0.993352
MTMR3,0.900960
PTPMT1,0.837090
KMT2B,0.914570
GAD2,1.007750
PLK2,0.991587
VRK1,0.780391
TICRR,0.984712
SLC38A3,0.880033
PDIA6,0.974942
PARP6,0.991416
SLC13A5,0.911395
ENTPD8,0.903620
HERC3,0.796669
MGAT3,0.872652
DDO,0.946239
PLCD3,0.981190
CTBP1,0.977358
USP31,0.882964
TRIP12,0.869045
ATP2B2,0.787101
THNSL1,0.909253
LPIN3,0.880951
LRP2,0.769387
RPS6KA1,0.711322
GALNT14,0.942758
PTPRS,0.828681
ADCY1,0.950828
ADCY2,0.662931
TPTE2,1.020470
MKRN3,0.911711
ST8SIA4,0.772274
PTK2B,1.019860
RNF182,0.853348
CYP27A1,0.960619
CARM1,0.924375
ABCA4,0.797886
SLC22A7,0.798454
BMPR2,0.892871
HECW1,0.762927
SPEG,0.770301
ELP3,0.719643
DHODH,0.855516
SETD1B,0.864227
