GENE,ENVISION
SPHK2,0.972073
CYP4F11,0.867944
PTK7,0.813133
UGT3A2,0.992806
PPAPDC2,0.941966
HSPG2,0.767852
KAT2A,0.911063
PRKDC,0.769387
MAPK14,0.596286
CA9,0.504181
PLCE1,0.882075
MYO5B,0.944067
PTPRR,0.976027
DUSP27,0.917249
USP49,0.945802
SLC7A8,0.870339
ASAH2,0.811110
SDR16C5,0.772335
PDE1C,0.708250
PIKFYVE,0.912608
HS3ST3A1,0.800037
MARS2,0.741745
FASTK,0.927274
SLC22A7,0.911226
TTN,0.362896
B3GALTL,0.841937
TRPM6,0.934026
RNF31,0.809803
HSD11B2,0.998092
GPCPD1,0.961852
PTPRN2,0.855075
KMT2B,0.778160
ART3,1.001940
PLCB4,0.852901
PIGG,0.964214
PEAK1,0.814898
DOT1L,0.770678
PLCL2,0.771770
CHST13,0.785456
PJA1,0.885587
CSNK1G1,0.853626
FRMPD2,0.908089
PRKCQ,0.969290
PTPRS,0.827992
PIGZ,0.983597
ATP2B2,0.868111
USP7,0.861177
RNF19A,0.884788
LRP2,0.896785
GALNT14,1.009460
SLC26A11,0.973265
SLC17A8,0.956859
ADCY1,0.982863
FAAH2,0.929893
TPTE2,0.902156
RPS6KC1,0.926390
BAAT,1.001530
ACSL5,0.869395
AGPAT4,0.833419
MAP3K15,0.809185
HECW2,0.856204
PPIG,0.889960
AK7,0.857071
RNF216,0.761009
PSKH2,1.010420
PTPRH,0.757592
