GENE,ENVISION
PPAPDC2,0.897751
PRKAG2,0.965481
FTMT,0.772221
HIPK3,0.675610
FKBP5,0.792561
HIPK1,0.844214
RARS2,0.797672
ALG11,0.997565
MAP4K3,0.805583
DUSP27,1.005760
HUWE1,0.490272
OGDH,0.718498
SMG1,0.595567
OARD1,0.916952
TKTL2,0.922664
FKBP11,0.738115
PIK3R5,0.982203
MIB2,0.892694
STK24,0.800646
SPTLC3,0.815467
DMPK,0.642343
HMGCLL1,0.872892
CBLC,0.984308
SLC38A4,0.843778
SLC38A1,0.630272
B3GALT1,0.806397
SLC38A3,0.797009
SLC38A2,0.862800
CAMK2A,0.797568
POLR3GL,0.974818
PPP2R2B,0.900503
STAMBPL1,0.784150
STK3,0.671790
STK4,0.794430
FAM65A,0.857804
PIK3C3,0.764008
UBE4A,0.748375
LMTK2,0.823761
HIPK2,0.552532
SLC9A4,0.787877
PARP12,0.730505
MOCS1,0.863644
PARP10,0.739395
TSTA3,0.881513
STARD3,0.878854
STK38L,0.869045
MYO3A,0.676562
SIRT3,1.016480
UGCG,0.885575
DSTYK,0.903441
POLR1D,0.986722
GTF3C4,0.788798
TPK1,0.778022
APOA5,1.002082
TST,0.895259
PANK4,0.846241
FITM2,0.846844
USP36,0.796554
TTN,0.024515
GDPD2,0.862219
TICRR,0.934588
CHST8,0.855033
MOGAT2,0.735182
PPARA,0.831430
CSGALNACT2,0.706859
TYRO3,0.877315
CSGALNACT1,0.752854
PAFAH2,0.801612
SULT4A1,0.793662
RPS6KA6,0.679795
PISD,0.915609
MTHFD1L,0.751750
SLC22A4,0.935842
SLC22A6,0.976277
SLC22A7,0.982404
HS3ST3B1,0.735480
MYBBP1A,0.728497
SLC18A3,0.915031
SLC18A2,0.919717
MINPP1,0.863269
SLC22A9,0.905559
CYP46A1,0.526175
CROT,0.950421
SLC2A13,0.843837
SLC2A12,0.872011
PRKDC,0.322272
MKRN1,0.928992
SLC4A4,0.667526
SLC4A7,0.739387
DYRK2,0.815267
DYRK4,0.766257
CHDH,0.757477
POLN,0.825910
SLC4A9,0.781063
SLC4A8,0.802217
POLI,0.972280
NCOA2,0.926987
NCOA3,0.985612
NCOA1,0.749775
ASPH,1.008150
SLC36A2,0.792906
SLC36A1,0.771287
SLCO4A1,0.773663
PLA2G3,1.157778
ART3,0.744925
ART4,0.903697
ENOPH1,0.781829
PLCL2,0.773305
PLCL1,0.857983
NOL9,1.014450
FRMPD2,0.812630
SLC27A5,0.962192
SLC27A4,0.788156
ALG12,0.959096
ALG13,0.837926
SRPK1,0.919135
PDE10A,0.793811
RIOK1,0.941337
SLC17A8,0.915071
ALK,0.492400
PGLYRP2,0.782131
SLC17A4,0.927833
SLC17A1,0.987674
RBBP6,0.699246
MDH1B,0.819619
ATP1A4,0.462413
ABCA3,0.732947
UGT2B28,0.853810
PRKD1,0.648741
PRKD2,0.879265
SPCS2,0.972640
LRRK1,0.972073
SLC25A29,0.840245
CBLL1,0.931688
MLKL,1.068211
MAN2C1,0.782686
LARS2,0.848451
CDK19,0.718137
LPIN3,0.923553
PMPCA,0.979320
DPYD,0.698982
PDE1C,0.918825
CDK13,0.877727
ACAD11,0.977190
DPYS,0.517516
ETNK1,0.843373
WNK3,0.953795
ZNF645,0.948285
AASDH,0.800219
HEXDC,0.863357
SLC24A4,1.000800
CA14,0.867069
ACSM2A,0.878296
PTPN21,0.630882
FPGS,0.783095
WNK4,0.909216
PLA2G4C,0.909103
TRIP12,0.572003
PLA2G4F,0.825984
ST6GALNAC1,0.850404
PLA2G4D,0.833826
GPT2,0.910200
LPIN1,0.797794
CEPT1,0.879707
MLK4,0.536937
MAP3K10,0.938563
LHPP,0.928693
MAP3K12,1.015510
MAP3K15,0.933099
MGAT4C,0.857157
FAR2,0.857830
PPP3CA,0.691221
FUT8,0.748529
STYK1,0.923956
IDI2,0.914042
RAD18,1.024780
AGXT2,1.060661
MAN1B1,0.916207
PTK2B,0.678324
SLC25A19,0.955712
USP28,0.733672
PYCR2,0.980098
SLC25A15,0.864189
USP24,0.766123
SLC25A13,0.984568
USP22,0.934310
USP21,0.922978
USP20,0.993655
B3GNT4,0.975571
LBR,0.824690
B3GNT9,0.804378
USP35,0.940353
SLC12A5,0.935847
SLC12A4,0.961195
SLC12A7,0.700642
SLC15A4,0.779692
CLYBL,0.950967
MTMR7,0.843373
SLC47A1,0.818369
NT5C1B,0.984693
KAT8,0.955595
LIPE,0.980339
EXT2,0.964512
LIPG,0.958735
BARD1,0.993133
STRA6,0.924019
ATP1B4,0.943155
PLXNB3,0.549456
XYLT1,0.618403
SSH1,0.769342
CHFR,0.773674
ADCY1,0.631574
INPP5F,0.635930
HIGD2A,0.944639
RNF185,0.927217
SLC5A11,0.926718
MMAA,1.014530
ADHFE1,0.764008
PAPL,1.001890
SLC1A5,0.947187
CTPS2,0.950311
NSDHL,1.012480
ALG2,0.645470
ALG3,0.898428
ALG1,0.830642
MIB1,0.886468
RNF180,0.902675
SLC29A4,0.804799
SLC29A3,1.045646
SLC29A1,0.977625
TRIB3,0.914851
PINK1,1.011870
SHPRH,0.584277
NEK7,0.755113
TREX2,0.966799
NEK8,1.030110
CYP26B1,0.976774
PLCH1,0.831534
CDC42BPA,0.680482
CDC42BPB,0.662294
PRKG2,0.793995
TNS2,0.677442
NLK,0.852901
NLN,0.869449
TARS2,0.740849
DPYSL3,0.918806
NUDT5,0.900554
GALNT8,0.805526
SMYD3,0.959845
ADSSL1,0.821067
GALNT3,0.657112
LARS,0.752969
STK32B,0.604908
HACD4,0.826550
CYP27A1,0.995241
ATP6V0A1,0.863910
ATP6V0A2,0.944846
NSD1,0.731291
PIGT,0.798062
CLK4,0.968185
AMPD2,0.927748
ATM,0.880752
UGT2A1,0.999508
PGAM5,0.942089
ATR,0.544885
PPA2,0.861728
PDE11A,0.853106
AKR1C1,0.894336
CBX1,0.842619
COASY,0.991539
CYP1B1,0.800591
CDKL4,0.948748
OXSM,0.743031
CDKL3,0.836664
AMDHD1,0.978119
AMDHD2,0.770409
DUSP9,0.941463
DOT1L,0.787763
HAS1,0.658376
SLC35C1,0.987749
ACVR2B,0.957867
LRSAM1,0.847102
GMPPA,0.871083
NUDT12,0.893818
NUDT11,0.905241
EP300,0.873025
TAOK1,0.975002
UHRF2,1.017812
TAOK3,0.777995
DUSP6,0.905634
SLC22A18,0.780423
MKRN3,0.889483
ACOX1,0.887501
SLC22A13,0.883764
SLC22A10,0.879747
SLC22A11,0.866889
SLC23A1,0.912935
PPAT,0.745842
CDK6,0.821594
NRF1,0.864972
SLC4A10,0.693061
PTK7,0.772640
PTK6,0.856811
BAAT,0.991853
CHPF2,0.998439
MGLL,0.976029
USP7,0.862469
EZH1,0.873026
EZH2,0.567220
SLC5A5,0.990740
SLC5A8,0.877903
SLC5A9,0.564579
RNF31,0.779080
LOXL2,0.829052
ASAH1,0.877672
UGT1A10,1.000900
RGL1,0.903525
PHKB,0.934698
TECRL,0.888157
ABCC8,0.640539
NANS,0.946721
SMURF1,0.937228
ST3GAL4,0.854853
PRKCE,1.019160
PPM1E,1.016250
MGAT2,0.951896
PADI2,0.843373
MGAT5,0.843673
PADI6,0.933220
GLB1L,0.991222
SLC20A2,0.939453
DPH5,0.858109
PFKFB3,0.860577
PFKFB4,0.983468
AZIN2,0.949952
ATP6V1C2,0.921302
KAT6A,0.775858
SLC6A3,1.015940
TSSK1B,0.824256
EBP,0.949210
SLC6A7,0.949799
UBE2J1,0.874565
FKBP10,0.815086
WWP1,0.767635
GNPTAB,0.844764
PRPF4B,0.782193
CHSY3,0.748535
PPIL1,0.767635
PPIL4,0.999081
B3GAT1,0.870926
TOPORS,0.998528
GPAM,0.861394
PPP1R3C,0.780544
PPP1R3A,0.657893
ECH1,0.909495
MAP3K2,1.020600
ACSM3,0.590419
TGM7,0.585534
MAP3K4,0.766337
MAP3K5,0.879456
PLA2G7,0.837732
ZC3HAV1,0.922866
ABCC11,1.055517
SETDB2,0.975904
PPP2R3A,0.849706
ERBB4,0.593954
