GENE,ENVISION
COLGALT2,1.001630
HUWE1,0.909390
PRKDC,0.820970
HIPK3,0.856204
PGLYRP2,0.913555
ACAD11,0.826829
SHPRH,0.942510
TOPORS,0.934026
KANSL3,0.780819
DUSP16,0.907478
NEK1,0.916702
STYXL1,0.743696
USP47,0.918849
UBE3A,0.542487
TECR,0.906445
TTN,0.828894
SLC8A2,0.826942
PLCB2,0.908818
NAGS,1.009060
PDIA2,0.731050
AAK1,0.841723
MIA3,0.950313
TRIP12,0.933234
USP33,0.917130
SLC27A1,0.927127
POLR3F,0.973445
INPP5F,0.817104
DDR2,0.912240
METTL1,0.795488
B3GNT3,0.796020
MST1R,0.774603
MSRA,0.989580
SLC22A16,0.983301
MAP3K12,0.953584
ABCA3,0.922520
ELP3,0.916243
