GENE,ENVISION
HECTD3,0.851621
RAD9A,0.849695
HUWE1,0.769440
HIPK2,0.813826
AKT3,0.577876
UPB1,0.969543
DUSP21,0.794728
CYP4F3,0.930077
SMG1,0.792844
PPP1R3A,0.980784
RNF20,0.793377
PIK3R4,0.896029
GLT8D2,0.803248
SLCO3A1,0.919049
ACSM2A,0.865565
SMARCD3,0.862469
ACOT4,0.527629
UBR4,0.740693
LMTK2,0.993593
UCKL1,0.769313
MYLK,0.982059
RNF216,0.800246
RPS6KC1,0.878469
ALG2,0.989139
CPT1C,0.802922
G6PC2,0.820851
GPLD1,0.829498
LPPR2,0.802982
PLXNB3,0.794504
POLL,0.697831
XPO6,0.907958
UBE3C,0.914294
PDPR,0.786678
CDC42BPG,0.871555
TTN,0.794610
SLC35A3,1.002200
TNS2,0.786678
PLCB2,0.802414
PRKCE,0.861832
PARP6,0.805604
PARP2,0.916517
RPUSD4,0.740871
HERC4,0.973880
SLC26A6,0.956810
GALNT6,0.771750
CHST2,0.741463
MCCC1,1.014280
CHST6,0.972575
LARS,0.839162
TNK2,0.792464
PAFAH2,0.996883
ABCG5,1.010440
CAMKK1,0.987479
SLC35B2,0.822460
HECW2,0.780226
RNF123,0.935022
DYRK4,0.982814
PDE11A,0.789861
CHIA,0.908124
MARS2,0.861762
MAPK6,0.772083
BCO1,0.832204
SLCO4A1,0.801265
ATP8A1,0.800646
TXN2,1.006730
MAST2,0.769810
SLC27A5,0.891815
EP300,0.771876
SLC43A2,0.974278
TAOK2,0.985473
LRP2,0.759320
AK3,0.809408
EIF2AK3,0.881330
METTL3,0.795639
AGPAT6,0.735897
AGPAT3,0.865999
PDE4C,0.778646
SPHK2,0.840769
BIRC6,0.771463
MGLL,0.783866
RIPK3,0.840709
ATP11A,0.988972
MINK1,0.908494
LOXL2,0.719288
PTPN21,0.770409
SARDH,0.924685
ABCB6,1.012950
ICK,0.974467
KCNJ11,0.683352
CYP4V2,0.821438
PIGL,0.855015
USP13,1.014160
TRIP12,0.978720
ST6GALNAC2,0.984085
SLC20A2,0.762725
RHCG,0.788207
SLC1A5,1.014620
PTPRH,0.984104
