GENE,ENVISION
B4GALNT4,0.777556
MYO3B,0.873661
B4GALNT1,0.771229
SLC7A8,0.832815
SLC52A1,0.994302
DUOX1,0.972296
NUAK2,0.888047
MKNK1,0.782647
MAT1A,0.687005
DUOX2,0.914977
SLC4A5,0.790095
SLC4A7,0.985162
LPPR4,0.911646
PLCE1,0.755214
POLR3C,0.978158
SMPD3,0.775765
B3GNT4,0.958383
SLC5A5,1.006540
USP26,1.010160
ACAD10,0.761041
PLIN2,1.013940
POLH,0.639693
SLC9A4,0.988499
SLC9A5,0.873270
SLC27A6,0.852010
LPIN1,0.939001
UBE3B,0.860577
CHIT1,0.771874
USP3,0.875026
CAMKK1,0.903893
CHST4,0.822102
PTK2B,0.929096
SLC22A7,0.972907
RRM2B,0.940098
NT5C1B,0.914283
ACOT12,0.889279
CHST6,0.950417
HAS1,0.828894
TTN,0.855516
KMT2C,0.945465
NUDT9,0.773907
HSPG2,0.761686
TICRR,0.970581
ERBB4,0.778822
MINK1,0.802521
INPP5E,0.815249
ATP8A1,0.964585
PDIA2,1.012530
UBE2R2,0.968037
UBE2E2,0.906230
PADI1,0.985758
CDC42BPA,0.797782
PANK2,0.963450
MGAT5,0.917091
PPARA,0.876201
SLC26A8,0.913037
SETD2,0.763184
SLC27A1,0.946746
NT5DC3,0.766622
RIPK3,0.788715
SRPK2,0.936089
HERC1,0.921257
HERC4,0.910691
ITK,0.809690
SLC2A7,0.769342
SLC17A6,0.949323
MYLK,0.823116
ETNPPL,0.839678
GDPD2,0.823325
STUB1,0.731660
ABCA4,0.868429
PPAT,0.985642
HECW2,0.907327
PDZD4,0.888446
ST6GALNAC2,0.743173
PIP4K2B,0.985066
PAK2,0.557038
ADHFE1,0.913116
