GENE,ENVISION
TUSC3,0.897744
MOCS1,0.954225
DUSP27,0.861877
SETD2,0.883609
PPP1R3A,0.813709
B3GNT9,0.879872
SLC34A1,1.007090
PIP4K2B,0.948963
SLC38A5,0.907985
WNK3,0.973519
WNK1,0.788952
CTSF,0.858821
HELZ2,0.976143
MTPAP,0.784577
RNF19B,0.778946
UBE4A,0.978816
PNCK,0.903407
ADCY2,0.935825
INPP5F,0.740230
UCKL1,0.895849
SLC2A7,0.972883
MST1R,0.772000
POLE,0.839942
RHAG,1.020800
MTRR,0.994141
CTBP1,0.602925
PXDN,0.719288
MYO3A,0.972568
RPS6KC1,0.842924
HSPG2,0.768623
RNF180,0.819125
LPPR5,0.958002
PGS1,0.828605
PINK1,0.870750
LRRK1,0.979994
SLC9A2,0.980954
UBE3B,0.860622
USP43,0.849733
CPA5,0.699527
SLC5A12,0.816449
TTN,0.296688
RNF138,0.729076
TARS2,0.730516
SIRT7,0.876519
PARP4,0.906816
UBE2E2,0.889686
STT3B,1.074370
SUV420H1,0.914751
GALNT2,0.987004
TLK1,0.981245
RPS6KA6,0.955619
MTHFD1L,0.976158
SLC8A2,0.764378
SLC22A4,0.951197
ELOVL5,0.783681
HECW1,0.979219
SLC18A3,0.975901
RNF125,0.769765
ATM,0.982423
SLC2A13,0.843373
MKRN3,0.933726
ASPG,0.861708
DUSP8,0.858858
DUSP12,0.908108
SACM1L,0.976277
ATP6V0B,0.865722
MTMR14,0.786981
COL4A3BP,0.965594
SLC27A5,0.790463
LRP2,0.930281
LRP1,0.906907
TSTA3,0.864855
SNRK,0.976714
KCNJ8,0.743281
SLC22A11,0.941910
FARSA,0.837981
ATP1A4,0.766153
AATK,0.843947
PRKD1,0.833558
SARS2,0.766646
SPHK2,0.813193
PTK2,0.867192
B4GALNT2,1.011720
LATS2,0.838269
ATP11C,0.915808
SLC5A6,0.791144
GNE,0.864403
MOXD1,0.833228
GAL3ST2,0.992911
DERA,0.867877
HS3ST3A1,0.782862
KMT2B,0.771861
ULK4,0.930758
PIGQ,0.799453
CES3,0.825182
WNK4,0.967276
TMX3,1.012090
HEPH,0.860344
PLA2G4F,0.975982
BDH1,0.965675
ROCK1,0.923271
MAP3K11,0.993617
MAP3K14,0.872575
FAR2,1.080900
CHPF,0.755141
PTPRJ,0.853586
