GENE,ENVISION
SLC4A10,0.831994
HECTD1,0.881066
CLYBL,0.803772
SLC32A1,0.955163
PADI6,0.943536
KMT2A,0.906774
NMRK1,0.925612
POLR1B,0.817760
MKRN2,0.977540
UGP2,0.767475
RNF31,0.875196
EHMT1,0.864855
SLC10A2,0.818577
IARS2,1.071370
NCOA1,0.860767
SLC10A6,0.821968
KMT2E,0.792100
PHKB,0.939415
TPTE2,0.973041
TTN,0.673812
RNF139,0.881219
ACOT13,0.904084
PISD,0.857157
IRAK4,0.878844
DAGLA,0.951546
ASH1L,0.859985
ERBB4,0.862248
PEAK1,0.905457
SLC13A1,0.906622
XYLT2,0.845588
PIGM,0.920788
NOL9,0.772211
PIGV,0.781063
PLB1,0.924603
USP16,0.827723
SETD2,0.862249
USP34,0.943653
CNDP1,0.859493
UBR4,0.898650
RIOK2,0.953617
MTFMT,0.953589
RPS6KA2,0.904610
DOT1L,0.950489
ITK,0.855217
RPS6KA6,0.795956
PTPN13,0.958308
INPP5J,0.910412
RPAP2,0.935484
UEVLD,0.773899
PARP10,0.822272
PRRT2,0.856592
AASS,0.953558
PPAT,0.893503
MGAT4C,0.779912
MYBBP1A,0.911419
MYO5B,0.929940
WDYHV1,0.860263
SLC22A8,0.942810
STK38L,0.867317
