GENE,ENVISION
PCK2,0.912835
HECTD3,0.916960
TSSK1B,0.784792
PPP2R3A,0.790467
PRPF4B,0.856025
FTMT,0.785052
USP25,0.766622
USP34,0.838791
NDST4,0.912246
NTRK2,0.943768
SLC12A1,0.926416
ZSWIM2,0.965236
HMGCLL1,0.783351
FMO2,0.958383
SLCO3A1,0.819199
MAN2C1,1.037390
ERBB4,0.933549
CYP2A13,0.793015
WNK1,0.825346
CAMK2A,1.009260
CTSF,1.027850
PPP2R2B,0.954093
USP33,0.759805
EHHADH,0.862513
ROR2,0.828002
UBR4,0.613129
PLD3,0.948471
ETNPPL,0.845548
GUCY1B3,0.853063
SPEG,0.981656
DYRK4,0.981575
DUOX2,0.958140
SLC25A37,0.813133
SLC29A3,0.954020
SFXN3,0.862773
NEK6,0.907004
PLXNB3,0.718768
PPM1E,0.954908
SLC9A7,0.920813
LRRK1,0.744925
USP45,0.922780
TTN,0.545154
TRPM6,0.638138
PNPLA8,1.024080
PLCB3,0.803881
DPYSL2,0.866305
SLC14A1,1.013290
WWOX,0.875026
HERC1,0.823057
PDP2,0.816924
MIA3,0.876524
AATK,0.933515
CHST3,0.978181
CHST2,0.627100
CHST6,0.929980
LARS,0.877903
SULT4A1,0.850685
TCIRG1,1.014260
STK31,0.832141
CAMKK1,1.021940
HECW2,0.857831
RNF126,0.757943
UGT8,0.919264
AMPD2,0.991899
MKRN1,0.918903
WHSC1L1,0.915419
SMPD3,0.857257
POLL,0.660084
CAMK1D,0.828061
MTHFD2L,0.967573
PHEX,0.798173
BHMT,0.880966
BMP2K,0.988543
IL4I1,0.924333
NMNAT1,0.971788
SH3RF3,0.987280
PHLPP2,0.879341
LRP2,0.688486
MTFMT,0.996358
GALNT13,0.729001
RPS6KC1,0.885067
EIF2AK4,0.892727
KL,0.833168
SLC23A1,0.946045
DGUOK,0.510533
POLR1D,0.895056
ABAT,1.010590
FLAD1,0.835873
SLC5A6,0.789264
LOXL2,0.843177
CDK19,0.731141
LIPG,1.010850
UHMK1,0.988174
LPCAT1,0.843878
ULK3,0.727329
CPT1C,0.867723
ST3GAL6,0.924829
PKN1,0.879089
PDIA6,0.854525
GANC,0.719329
EPHA10,0.966322
TRIP12,0.902561
ST6GALNAC2,0.942204
USP48,0.917437
AZIN2,0.838508
MAP3K10,0.777896
MAP3K14,0.982068
FUT2,0.982905
