GENE,ENVISION
SLC4A10,0.927247
TSSK1B,0.934881
PCBD2,0.843373
PLCZ1,1.001390
G6PC2,0.860143
SLC4A4,0.900107
POLR1B,0.990276
NOX3,0.851810
SLC5A7,0.923729
USP26,0.974341
ASAH2,0.753556
GK2,0.786086
SDR42E1,0.876838
TTN,0.561604
TRPM7,0.905779
BCO1,1.059870
SLC38A4,0.816231
DNMT3A,0.913457
PIGO,0.973374
TPH2,0.860942
PCYT1B,0.907328
GALNT8,0.794205
USP31,0.770096
XYLT1,0.903304
KAT8,0.770225
DOT1L,0.847951
TPTE2,0.909431
CDS1,0.971991
SCARB1,0.917098
ST8SIA4,0.752854
LPPR5,0.918042
SLC22A6,0.840723
ABCA3,0.974894
HAO2,0.822295
RNF123,0.829897
