GENE,ENVISION
MYO3A,0.856594
ACVR1,0.762195
HUWE1,0.767513
KAT2A,0.888715
PLCE1,0.768564
AGK,0.853486
ACAD11,1.014410
NEK9,0.868045
DUSP27,0.993015
SLC9A5,0.854838
GRHL1,1.010540
SLC36A1,0.833593
MAP3K5,0.910440
PLCH1,0.811075
MARK1,0.885271
DUSP5,0.826557
SLC47A2,0.983038
AARS2,0.842860
DOT1L,0.928801
AASDH,0.760760
PHKG1,0.861416
PKN3,0.951229
PADI2,0.922881
SLC26A6,0.734528
SLC26A7,0.980005
EP300,0.812417
CHST5,0.991868
THNSL1,0.944689
LRP2,0.790721
LRP1,0.874009
SNRK,0.778443
TBCB,1.003590
CAMKK2,0.966837
HAO1,0.835035
PXDN,0.780152
