GENE,ENVISION
FLVCR1,0.781439
HECTD1,0.646035
FKBP10,0.995419
WWP1,0.782542
GNPTAB,0.817071
RAD18,0.966252
QTRTD1,0.945027
CYP4F8,0.982446
PPIL2,0.720644
PPIL6,0.743361
MYO5B,0.926058
UPB1,0.931485
USP25,0.656682
USP24,0.861177
UGP2,0.861177
CYP3A43,0.946176
TRMT11,0.972977
MAP3K9,0.764506
LGSN,1.025790
PPP1R3A,0.818215
AHCYL2,0.874842
HKDC1,0.768221
SETD5,0.786164
NDST4,0.858514
TIAM2,0.908465
MAP3K4,0.821767
CNDP1,0.690724
PLA2G7,0.895104
STK24,0.860622
SLC12A1,0.858759
CYP39A1,0.885345
ZSWIM2,0.979905
CLYBL,1.003060
UBR4,0.873645
MTMR2,0.865155
LPCAT3,0.872565
DYRK1B,0.860622
HUWE1,0.683977
LIPE,0.928776
TRHDE,0.841650
BARD1,0.897390
CAMK2D,0.963005
WNK3,0.856037
ACSM2A,0.689114
WNK4,1.007450
PASK,0.946117
SSH2,0.749769
UBR3,0.913515
GALNT12,0.780182
ATP2B3,0.988001
SETD2,0.792509
USP34,0.588444
MED1,0.855257
TESK2,0.685616
USP37,0.975896
PNCK,0.907143
LMTK2,0.967684
ADCY2,0.683349
PTPN13,0.956021
HIGD2A,0.781350
PTPN11,1.032190
RBBP6,0.860940
PARP2,0.975355
HEXDC,0.858761
DYRK2,0.764378
MTRR,0.977829
PLCE1,0.883751
ITK,0.972830
RNF2,0.968483
MYO3A,0.908479
GPCPD1,0.798241
MYO3B,0.869306
SLC12A6,0.870157
USP29,0.917401
PEAK1,0.820834
SLC7A7,0.949308
SLC25A18,0.853302
PLCB2,0.822707
DCLK2,0.947435
NOX1,0.906947
SLC6A14,0.979830
POLR1B,0.976341
LPPR4,1.001180
LPPR2,0.824045
FAXDC2,0.811478
CYP4Z1,1.020580
KANSL3,0.843243
KMT2E,0.821479
USP47,0.811640
MAT2B,0.976619
USP36,0.992045
QPCT,0.925630
FIG4,0.860923
PLCH1,0.902258
PNPLA7,0.946033
TTN,0.125448
CDC42BPB,0.831885
SLC35A3,0.951733
PJA1,0.897667
SIRT2,0.743253
SIRT1,0.843373
UCK2,0.941903
PARP8,0.912030
PARP9,0.806298
PIKFYVE,0.837922
UAP1,0.999513
NUDT4,0.939213
PGM2,0.947004
HERC3,0.825551
MOGAT2,0.894017
MAN2A1,0.799858
STARD3,0.848089
GALNT5,0.904961
SUV420H1,0.855992
ABCG2,1.012890
TLK2,0.922174
ABCG8,1.022590
MOGS,0.851968
ST8SIA4,0.865180
MOK,0.764006
STK31,0.847647
ACE2,0.994362
HECW2,0.725749
A4GNT,0.941842
NSD1,0.881360
USP16,0.883181
HLTF,0.785624
TMLHE,0.876147
CREBBP,0.670247
MANSC1,0.965361
RFWD2,0.671216
UGT8,0.997609
AMPD2,0.894087
SLC32A1,0.794543
ATM,0.933076
SLC4A5,0.920137
POLE,0.767682
DARS2,1.016590
ATR,0.712232
DYRK4,0.852010
ADCY10,0.949044
PDE11A,0.693354
POLK,0.862061
GAD1,0.953974
EHMT1,0.972094
SLC12A4,1.032360
BDH2,0.899143
PDE3A,0.753863
SLC36A2,0.814683
SLC36A1,0.937939
PDE3B,0.932408
FHL2,0.972408
VARS2,0.901626
SLC6A18,0.950639
SACM1L,0.967904
PIK3C3,0.643011
SRD5A3,0.865923
ENGASE,0.992938
UGGT2,0.843001
HAS2,0.976852
NDUFA11,0.917085
CHST11,1.006250
COL4A3BP,0.846241
TBL1XR1,0.956869
SLC13A3,0.852478
PLCL2,0.906138
STK32A,0.868111
CPT1B,1.000100
PLCL1,0.806108
MAST1,0.856204
MAST2,0.949975
PTPN12,0.727944
MERTK,0.856881
ALG13,0.686877
SLC27A1,0.959197
RNF20,0.920585
THNSL1,0.990182
SRPK2,0.909409
LRP2,0.556980
TRIT1,1.010460
SGK3,0.906499
GALNT13,0.859888
CTDSPL2,0.875026
FAAH2,0.948368
SNRK,0.926677
CDK19,0.888014
AK5,0.791852
ABCA4,0.910524
SLC29A4,0.934614
ST3GAL4,0.968381
PPIG,0.919323
PIP4K2B,1.006440
RNF146,0.897994
OCRL,0.446649
MAP4K3,0.828506
UBE3A,0.779770
CA5B,0.984979
BIRC6,0.925335
NOX3,0.743696
NADSYN1,0.918087
USP9X,0.669146
ATP11C,0.756240
SLC5A6,0.866991
SLC5A7,0.717895
SH3RF2,0.979156
GCNT4,0.830924
KYNU,0.908526
DPYD,0.625092
PDE1C,0.884911
PDE1B,0.940475
CHIT1,0.906936
HS3ST3A1,0.858410
XYLT1,0.985008
C1GALT1,0.971943
NT5C1B,0.929204
NT5C1A,0.880809
GLYAT,0.958337
ZCCHC6,0.855807
SULT2A1,0.527272
SLC9A4,0.810378
PIGC,0.932761
PIGF,1.015960
UXS1,0.502319
CYP4V2,0.838121
RNF128,0.912929
SLC24A2,0.869449
SLCO2A1,0.785357
MYLK3,0.780885
PADI1,0.993374
SLC18A3,0.974943
YARS2,0.931427
MAN1C1,0.823525
ILKAP,0.808069
MGAT5,0.820481
TMX3,0.731626
TRIP12,0.842271
DUSP16,0.826628
ST6GALNAC3,0.815121
DUSP13,0.829999
LRRK1,0.743732
SLC20A2,0.879016
PTPRR,0.977464
PLCD4,0.796512
MLK4,0.859328
FAR1,0.749338
MAP3K15,0.975423
RPS6KA2,0.950938
BRSK2,0.787130
PTPRO,0.857157
STK4,0.946391
ABCD2,0.885158
ABCC2,0.932530
