GENE,ENVISION
PGAP1,0.888136
SLC4A10,0.823822
ZCCHC11,0.868760
ACVR1,0.868998
PI4KB,0.835725
PGM2L1,0.936029
UGT8,1.002800
BIRC6,0.916283
PNPT1,0.772039
HUWE1,0.933714
UGT2A3,0.883767
KAT2B,0.924090
DCLK2,0.719785
MTMR3,1.007900
POLE,0.889707
EZH2,0.868111
PPIL4,0.768586
USP43,0.974378
ADCY10,0.628721
MYO5B,0.953641
TPK1,0.813695
MTPAP,0.861033
PPP1R3A,0.861675
PDE1C,0.950784
SRPK1,0.982355
TKTL2,0.794719
NDST4,0.815885
CDKL3,1.018820
USP29,0.886883
SLC12A5,0.983903
CYLD,0.852385
SLC5A11,0.824808
PIK3R3,0.661467
TTN,0.420974
DGKB,0.815681
RNF139,0.781180
TRPM7,0.779114
AASDH,0.837991
OTUD5,0.808083
FMO2,0.792844
SLCO3A1,0.719785
DPYSL2,0.854537
EXT2,0.952572
PMPCA,0.897435
TBL1XR1,1.098390
PIGV,0.975469
MYLK4,0.798241
ACSM2B,1.014730
USP38,0.831283
PADI4,0.825074
MIA3,0.740433
FRMPD2,0.999633
UBR3,0.902793
HGD,0.821390
SETD2,0.800312
ABHD6,0.996474
NT5DC3,0.861416
PBK,0.993509
ABCG5,0.958646
LRP2,0.860009
CHST9,0.839824
PLD6,0.932585
GALNT15,0.970866
GALNT12,0.985595
SLC40A1,0.950623
ACO2,0.906221
DDR2,0.867270
CDS1,0.898414
PARP15,1.001370
ACSL6,1.010940
AK5,0.772039
PTPRJ,0.860493
GDPD2,1.003750
ABCG8,1.018330
ELOVL2,0.974067
HECW2,0.848089
PLCE1,0.813190
MARCH10,0.986150
USP47,0.861177
ABCC2,0.805328
