GENE,ENVISION
AOC3,0.913925
TGM3,0.734276
STYK1,0.911305
RDH12,0.986187
PLK3,1.015980
RAD18,0.788960
DHCR7,0.813629
HIPK1,0.897975
DMGDH,0.951502
MARCH3,0.863123
IKBKE,0.852321
CWC27,0.993130
DUSP22,0.762286
USP24,0.761010
DUSP27,0.959058
CYP3A43,0.963299
OGDH,0.729660
USP33,0.726419
PPP1R3A,0.864618
TKTL2,0.741521
MAP3K1,0.719785
NDST4,0.768344
USP35,0.980698
SLC12A5,0.972587
PDE7B,0.895234
PLA2G3,0.961026
ZSWIM2,0.948953
AMPD2,0.777772
SLC47A1,0.981706
NNT,0.911056
TTN,0.280901
DAGLA,0.882175
PLIN4,0.772505
PPP2R3A,0.912776
UBA2,0.800303
ERBB4,0.424118
CAMK2D,0.859495
PASK,1.004210
USP38,0.790648
CSNK1G3,0.955610
L2HGDH,1.012660
QTRT1,0.869920
SLC15A2,0.907730
UBR2,0.934844
SETD2,0.940020
SETD5,0.923687
ROR2,0.987376
TESK2,0.853605
ADCY1,0.978616
SLC41A2,0.978534
INPP5D,0.992164
PLD1,0.862975
FN3K,0.917714
STARD3,0.813133
RNF217,0.895778
SIN3A,0.815712
MYO3A,0.970702
MYO3B,0.982245
PRKD2,0.774989
NSDHL,0.830274
UGT3A2,0.898225
USP28,0.988758
G6PC2,0.888134
ACSBG1,0.980204
USP26,0.883293
PHKB,0.964871
PLCB4,0.851693
B3GAT1,0.892436
CHKB,0.901313
PIM3,1.002400
USP25,1.028430
PANK2,0.977952
XPO6,0.685994
UBE3B,0.754599
USP43,0.891712
CYP26B1,0.832099
PNPLA7,0.935102
CDC42BPA,0.733375
CDC42BPB,0.908509
PRKG2,0.871696
TRPM6,0.919054
ABCA3,0.923719
PTPRN2,0.796554
GUCY2D,0.937494
SLC14A1,0.974406
GALNT8,0.958488
HERC4,0.769765
AATK,0.893400
SLC26A9,0.809273
GALNT6,0.958526
GALNT3,0.753821
LGMN,0.839659
PIGS,0.874839
ATP6V0A4,0.755910
ELOVL5,0.869911
HECW1,0.854838
STK36,0.910487
STK39,0.852701
HLTF,0.915674
SLC22A9,0.972880
CREBBP,0.605405
RFWD3,0.903216
UGT8,0.788960
RPE65,0.800019
ATM,0.929544
UGT2A1,0.983103
PRKDC,0.769387
POLE,0.963367
ATP6V0A1,0.941454
SLC4A9,0.950313
SLC4A8,0.916593
GAD2,0.890627
EHMT1,0.928357
NCOA3,0.767802
SLC10A1,1.018800
ASPG,0.915756
SLC36A2,0.921746
AMDHD1,0.752854
SLC6A19,0.896079
ACSM5,0.950968
IL4I1,0.902793
SDR9C7,0.792471
UGGT2,0.965076
CHPF2,0.899920
GALNTL5,0.991426
ASH1L,0.584970
DUOX2,0.942873
ART4,1.010790
DOT1L,0.894393
SLC13A2,0.933890
PLCL2,0.866334
MAST1,0.822881
MAST2,0.855516
MERTK,0.920900
FRMPD2,0.951823
SLC27A4,1.004990
FADS3,0.892261
SLC27A6,0.780522
TAOK2,0.863197
PTPRR,0.894404
MTFMT,0.951981
LRP1,0.846700
EIF2AK3,0.874433
KCNJ8,0.938558
AK7,0.920368
TAOK3,0.927915
SLC22A11,0.948991
GDA,0.916033
ABCA4,0.684655
ATP1A4,0.735729
CDK5,0.831382
UGT2B28,0.997937
GLS2,0.986887
IDO2,0.908014
SLC4A10,0.855518
HS3ST5,0.904203
PTK2,0.509851
PTK7,0.984609
PNPT1,0.914456
MGLL,0.906340
PGLYRP2,0.975419
ATP11C,0.920114
PON3,0.968057
ABAT,0.947690
LIPE,0.928752
PTPN23,0.914748
LOXL2,0.914812
TRHDE,0.972593
UGT1A10,0.917216
LPIN1,0.808799
CDK12,0.769810
CBR4,0.761001
PDK3,0.915568
DAK,1.020110
WNK2,0.988596
UBE2Z,0.877613
LPCAT3,0.762927
ACSS2,0.981073
DGKB,0.848518
ELOVL3,0.894197
KMT2B,0.894095
CPT1C,0.963725
AADAT,0.721789
HECW2,0.806915
PIGG,1.011100
PRKCE,0.610553
PDIA2,0.930008
PRKCZ,0.918622
EPHA10,0.720485
ST6GALNAC5,0.856592
ST6GALNAC3,0.850230
DUSP10,0.689327
PLA2G4D,0.964189
CSNK1G2,0.906326
SLC6A20,0.754275
BRAP,0.840455
ASAH2,0.752854
MLK4,0.765664
AZIN2,0.895380
MAP3K11,0.820220
MAP3K12,0.864582
MYO5B,0.795363
MGAT4C,0.768623
PTPRO,0.820546
PTPRN,0.981843
KAT6A,0.722580
COQ6,0.961858
PTPRK,0.833131
GSTK1,0.941302
