GENE,ENVISION
ZCCHC11,0.859429
PTK2,0.754381
DUOX1,0.791369
HS3ST4,0.875391
UGT2A1,0.959166
PRKDC,0.836377
FKBP4,0.909681
LATS2,0.848077
HIPK1,0.764023
DARS2,0.980273
DYRK4,0.851611
ME3,0.794229
TPK1,1.003050
ACAD10,0.956698
POLK,0.960588
SLC4A8,0.935234
GRHL1,0.967590
UBE3C,0.981091
PNKP,0.943848
WARS2,0.995285
MAP3K5,0.851317
SLC5A12,0.955125
AMDHD1,0.853689
TTN,0.657115
DYRK1A,1.006660
ATP6V0D2,0.906019
UGGT2,0.760328
B4GALT6,0.864831
PARP8,0.800707
TRAF7,0.969517
WNK2,0.964072
WNK3,0.804402
WNK4,0.823118
LRP1,0.898885
DUSP18,0.892808
PLB1,0.922755
CSGALNACT2,0.861535
TAOK1,0.712195
ADCY1,0.814831
LRP2,0.984637
TRIT1,1.004590
INPP5D,0.858722
DZIP3,0.839989
ABCG8,0.869578
MTMR3,0.959635
PARP14,0.896772
ROCK1,0.658470
SLCO1B3,0.867284
SLC22A10,0.770886
SLC22A11,0.800055
MAP3K10,0.975905
FARSB,0.835084
SLC22A7,0.901233
CYLD,0.942899
STK36,0.950421
USP44,0.966077
SPEG,0.773899
PDE4B,0.906334
WDYHV1,0.997912
PXDN,0.862536
CCNB1IP1,1.015000
